janela,formacao_inicio,formacao_fim,negociacao_inicio,negociacao_fim,rank,ativo1,ativo2,ssd,spread_media,spread_desvio
2011-10_a_2012-09,2011-10,2012-09,2012-10,2013-03,2,DTE,CMS,0.08812526294661893,-0.00801202996969909,0.016972084640799676
2011-10_a_2012-09,2011-10,2012-09,2012-10,2013-03,3,CMS,SCG,0.09863435566489898,0.011273532513406835,0.016338191980378263
2011-10_a_2012-09,2011-10,2012-09,2012-10,2013-03,4,DUK,SO,0.11768925690375909,0.01096312919542311,0.018710586977753924
2011-10_a_2012-09,2011-10,2012-09,2012-10,2013-03,5,XOM,ADP,0.12420357554663042,0.008334266776163446,0.020665828303750886
2011-10_a_2012-09,2011-10,2012-09,2012-10,2013-03,6,KO,CL,0.14236720014173443,0.006337791449929282,0.02300305479065164
2011-10_a_2012-09,2011-10,2012-09,2012-10,2013-03,7,DTE,PNW,0.1428900815041061,-0.014639805779302751,0.01887800617406845
2011-10_a_2012-09,2011-10,2012-09,2012-10,2013-03,8,NI,SCG,0.14406894631395062,-0.004924913118264032,0.023493062741081167
2011-10_a_2012-09,2011-10,2012-09,2012-10,2013-03,9,ETR,POM,0.1441444302823811,0.001615067262472466,0.023957438199782823
2011-10_a_2012-09,2011-10,2012-09,2012-10,2013-03,10,EIX,NI,0.1514279634933473,-0.0077193951204427205,0.023364169933970908
2011-10_a_2012-09,2011-10,2012-09,2012-10,2013-03,11,CMS,PNW,0.15161700977489545,-0.006627775809603661,0.023714234486232638
2011-10_a_2012-09,2011-10,2012-09,2012-10,2013-03,12,D,CNP,0.1529307783270042,-0.0010590395091141967,0.02471026228851461
2011-10_a_2012-09,2011-10,2012-09,2012-10,2013-03,13,FISV,TSS,0.1571740847188039,-0.00041962126346448304,0.02507029223090348
2011-10_a_2012-09,2011-10,2012-09,2012-10,2013-03,14,AEE,STR,0.161655361576436,-0.00803673351610389,0.0241199917983745
2011-10_a_2012-09,2011-10,2012-09,2012-10,2013-03,15,HSY,KMB,0.164971667024588,0.013408096377798934,0.021894988271942153
2011-10_a_2012-09,2011-10,2012-09,2012-10,2013-03,16,XEL,AEE,0.16641121182374263,-0.009038470285862518,0.024158313815466934
2011-10_a_2012-09,2011-10,2012-09,2012-10,2013-03,17,MO,NEE,0.16732840585189024,-0.00441268620983635,0.02549046756381464
2011-10_a_2012-09,2011-10,2012-09,2012-10,2013-03,18,XEL,PEP,0.1734382685926903,0.007646388316205512,0.02520023712331204
2011-10_a_2012-09,2011-10,2012-09,2012-10,2013-03,19,CLX,SO,0.17409123562993045,-0.009693766537502764,0.02453609497040623
2011-10_a_2012-09,2011-10,2012-09,2012-10,2013-03,20,JNJ,D,0.17431490173601105,0.01266508986864285,0.02315628397556414
2011-11_a_2012-10,2011-11,2012-10,2012-11,2013-04,1,CMS,SCG,0.0603167953272532,-0.0017921068198022607,0.015428632080240957
2011-11_a_2012-10,2011-11,2012-10,2012-11,2013-04,2,ED,AEE,0.07124119777836313,-0.005440648296203752,0.015976411819150185
2011-11_a_2012-10,2011-11,2012-10,2012-11,2013-04,3,DTE,SCG,0.07638403130374627,-0.0051346939287347185,0.016705256153271866
2011-11_a_2012-10,2011-11,2012-10,2012-11,2013-04,4,DTE,CMS,0.08054322172245065,-0.0033425871089324583,0.017633924882278565
2011-11_a_2012-10,2011-11,2012-10,2012-11,2013-04,5,DUK,SO,0.08080267748698589,0.001474972726002919,0.017917211368601606
2011-11_a_2012-10,2011-11,2012-10,2012-11,2013-04,6,DTE,PNW,0.08721680899611783,0.004570714898326725,0.018107794884055704
2011-11_a_2012-10,2011-11,2012-10,2012-11,2013-04,7,BF_B,1958Q,0.09909184903926871,-0.014330033583786745,0.013791161451995635
2011-11_a_2012-10,2011-11,2012-10,2012-11,2013-04,8,XEL,SO,0.10021759241419659,0.009742137220856649,0.0174808894246325
2011-11_a_2012-10,2011-11,2012-10,2012-11,2013-04,9,AVB,ESS,0.10808526847381472,0.016759449072486558,0.012261257037827102
2011-11_a_2012-10,2011-11,2012-10,2012-11,2013-04,10,AEE,STR,0.10819450144572329,0.004905943462956739,0.02021418935786266
2011-11_a_2012-10,2011-11,2012-10,2012-11,2013-04,11,HNZ,L,0.10850992145469718,0.0026735905455777718,0.02066066327753265
2011-11_a_2012-10,2011-11,2012-10,2012-11,2013-04,12,XEL,DUK,0.1097795891740816,0.00826716449485373,0.019248349640335182
2011-11_a_2012-10,2011-11,2012-10,2012-11,2013-04,13,PNW,SCG,0.11373613675800698,-0.009705408827061444,0.018983487737715733
2011-11_a_2012-10,2011-11,2012-10,2012-11,2013-04,14,ED,STR,0.11437793639709071,-0.000534704833247012,0.021382813021043275
2011-11_a_2012-10,2011-11,2012-10,2012-11,2013-04,15,LLL,BRK_B,0.11614510006666023,0.011738297955941255,0.018062159638525963
2011-11_a_2012-10,2011-11,2012-10,2012-11,2013-04,16,KMB,VZ,0.12469894310856944,0.006305537952731189,0.021421412752781477
2011-11_a_2012-10,2011-11,2012-10,2012-11,2013-04,17,SO,AEE,0.12508197418117106,0.01199722395755376,0.018863159345862992
2011-11_a_2012-10,2011-11,2012-10,2012-11,2013-04,18,ETR,POM,0.13218107943453106,0.0010775315425158069,0.02296864382623479
2011-11_a_2012-10,2011-11,2012-10,2012-11,2013-04,19,NI,SCG,0.13324625310031024,0.007096675116612478,0.021964078935826102
2011-11_a_2012-10,2011-11,2012-10,2012-11,2013-04,20,ED,SO,0.14116486899479241,-0.01743787225375751,0.01610477474807039
2011-12_a_2012-11,2011-12,2012-11,2012-12,2013-05,1,AVB,ESS,0.03591545219967429,0.0017266506419863358,0.011860377779358633
2011-12_a_2012-11,2011-12,2012-11,2012-12,2013-05,2,MHFI,SPGI,0.045374756788305604,-0.0015761693140423374,0.013379266803789668
2011-12_a_2012-11,2011-12,2012-11,2012-12,2013-05,3,BF_B,1958Q,0.07733270743233334,0.012629671155792051,0.012214098487103057
2011-12_a_2012-11,2011-12,2012-11,2012-12,2013-05,4,PEG,AEE,0.09752593410826194,-0.003209224300847336,0.019487519578864358
2011-12_a_2012-11,2011-12,2012-11,2012-12,2013-05,5,XEL,DUK,0.09886414754203088,0.006633901108895574,0.01874224937593869
2011-12_a_2012-11,2011-12,2012-11,2012-12,2013-05,6,D,STR,0.09956084172961255,-0.010908549756290404,0.01669643444876882
2011-12_a_2012-11,2011-12,2012-11,2012-12,2013-05,7,ED,D,0.10060770406710162,-0.006339833018989015,0.019028309426439603
2011-12_a_2012-11,2011-12,2012-11,2012-12,2013-05,8,DUK,SO,0.10440262802853795,0.010337688066177414,0.017615766982481764
2011-12_a_2012-11,2011-12,2012-11,2012-12,2013-05,9,XOM,ADP,0.10701278304259176,-0.007971914032397885,0.019085217137253994
2011-12_a_2012-11,2011-12,2012-11,2012-12,2013-05,10,HNZ,BRK_B,0.11483865178024644,0.0001549575449772471,0.021431997089235384
2011-12_a_2012-11,2011-12,2012-11,2012-12,2013-05,11,CMS,SCG,0.11744597197366602,0.0011089278181066753,0.021645998431703232
2011-12_a_2012-11,2011-12,2012-11,2012-12,2013-05,12,EQR,AVB,0.12512517393713551,-0.011436257502798185,0.019214306079970996
2011-12_a_2012-11,2011-12,2012-11,2012-12,2013-05,13,DTE,CMS,0.1264838606119838,0.013786276112156914,0.017751444667148907
2011-12_a_2012-11,2011-12,2012-11,2012-12,2013-05,14,SO,STR,0.12673395000729215,0.012578443711047474,0.01865705455993643
2011-12_a_2012-11,2011-12,2012-11,2012-12,2013-05,15,ADP,PAYX,0.12725815480837355,-0.010871539806090437,0.019757770116243797
2011-12_a_2012-11,2011-12,2012-11,2012-12,2013-05,16,JNJ,HNZ,0.12907070463177206,-0.012479944790866523,0.01897131520101445
2011-12_a_2012-11,2011-12,2012-11,2012-12,2013-05,17,CPB,HNZ,0.13268203981317583,-0.008393256252135188,0.021447601771233032
2011-12_a_2012-11,2011-12,2012-11,2012-12,2013-05,18,ADP,MDLZ,0.1333715451957005,0.007844850295913421,0.021718617311240473
2011-12_a_2012-11,2011-12,2012-11,2012-12,2013-05,19,UTX,XLNX,0.1343266725500598,-0.008133798021932823,0.02169984758602511
2011-12_a_2012-11,2011-12,2012-11,2012-12,2013-05,20,MMM,PAYX,0.13564936500881686,0.0013300090537614452,0.02325556837093807
2012-01_a_2012-12,2012-01,2012-12,2013-01,2013-06,1,AVB,ESS,0.03267373063636114,0.00012997318574545114,0.01145438085977881
2012-01_a_2012-12,2012-01,2012-12,2013-01,2013-06,2,ED,AEE,0.06863346849132768,-0.003712776918000823,0.016180121968341503
2012-01_a_2012-12,2012-01,2012-12,2013-01,2013-06,3,XEL,D,0.07065906929233279,0.009426337726821768,0.013948428904489992
2012-01_a_2012-12,2012-01,2012-12,2013-01,2013-06,4,D,PEG,0.0757639986201184,0.007666807587141772,0.01566068594407789
2012-01_a_2012-12,2012-01,2012-12,2013-01,2013-06,5,XEL,DUK,0.08143411130049572,-0.0025216384542705206,0.0179069937849225
2012-01_a_2012-12,2012-01,2012-12,2013-01,2013-06,6,XEL,STR,0.08399639995161579,-0.0014479429818241981,0.018309286737898445
2012-01_a_2012-12,2012-01,2012-12,2013-01,2013-06,7,D,STR,0.09404591167367471,-0.010874280708645965,0.016092530687882824
2012-01_a_2012-12,2012-01,2012-12,2013-01,2013-06,8,DUK,STR,0.09757576100298593,0.001073695472446323,0.019766463374643828
2012-01_a_2012-12,2012-01,2012-12,2013-01,2013-06,9,DTE,CMS,0.1037972191558083,0.010937464563652327,0.017226367478048683
2012-01_a_2012-12,2012-01,2012-12,2013-01,2013-06,10,XEL,SO,0.10399064797627489,-0.010703764036786296,0.017395471741156087
2012-01_a_2012-12,2012-01,2012-12,2013-01,2013-06,11,NI,SCG,0.10738535770144608,0.001934949836665897,0.020676252795271733
2012-01_a_2012-12,2012-01,2012-12,2013-01,2013-06,12,JNJ,HNZ,0.11050255654606644,-0.008428360036513287,0.019299295960676605
2012-01_a_2012-12,2012-01,2012-12,2013-01,2013-06,13,ED,PEG,0.11531848423192059,-0.0013079867992486917,0.021480426961089514
2012-01_a_2012-12,2012-01,2012-12,2013-01,2013-06,14,MWV,BRK_B,0.11595623868151961,0.0016401181070316868,0.021517130732961506
2012-01_a_2012-12,2012-01,2012-12,2013-01,2013-06,15,CPB,HNZ,0.11637689036092524,-0.004321483558932725,0.021180813220654873
2012-01_a_2012-12,2012-01,2012-12,2013-01,2013-06,16,MHFI,SPGI,0.11730291427443262,-0.013358454588953116,0.017085990529743668
2012-01_a_2012-12,2012-01,2012-12,2013-01,2013-06,17,D,DUK,0.1175821338060814,-0.011947976181092288,0.018135323549385504
2012-01_a_2012-12,2012-01,2012-12,2013-01,2013-06,18,PEG,AEE,0.11803774349323248,-0.002404790118752131,0.021638875251413784
2012-01_a_2012-12,2012-01,2012-12,2013-01,2013-06,19,PNW,SCG,0.11956934403406194,0.005616942695448093,0.02117832421507149
2012-01_a_2012-12,2012-01,2012-12,2013-01,2013-06,20,MMM,BRK_B,0.12135449349955252,0.008266450600216779,0.02046359703687478
2012-02_a_2013-01,2012-02,2013-01,2013-02,2013-07,1,BF_B,1958Q,0.03860890145222129,-0.0037944371841648243,0.011831325422365287
2012-02_a_2013-01,2012-02,2013-01,2013-02,2013-07,2,AVB,ESS,0.05860059799397277,-0.005096589706329351,0.014433407928647928
2012-02_a_2013-01,2012-02,2013-01,2013-02,2013-07,3,XEL,PEG,0.07011083684392361,-0.0006985240461375564,0.01673180981814234
2012-02_a_2013-01,2012-02,2013-01,2013-02,2013-07,4,ED,SO,0.07083125478527563,0.005256222035615218,0.015987077205468898
2012-02_a_2013-01,2012-02,2013-01,2013-02,2013-07,5,XEL,D,0.0729636702390053,-0.006725596447179633,0.015698410709233016
2012-02_a_2013-01,2012-02,2013-01,2013-02,2013-07,6,XEL,SCG,0.08032549505458064,-0.007173397669885923,0.01642067341954507
2012-02_a_2013-01,2012-02,2013-01,2013-02,2013-07,7,HCP,VTR,0.0936374421939945,-0.015414812724006126,0.01166116853724416
2012-02_a_2013-01,2012-02,2013-01,2013-02,2013-07,8,PEG,SCG,0.09463957627224318,-0.006474873623748366,0.018343026486709435
2012-02_a_2013-01,2012-02,2013-01,2013-02,2013-07,9,D,SCG,0.1003426230668083,-0.00044780122270629075,0.020029207778353438
2012-02_a_2013-01,2012-02,2013-01,2013-02,2013-07,10,MMM,ADP,0.10200991758495093,0.00920644562445031,0.017970586933654973
2012-02_a_2013-01,2012-02,2013-01,2013-02,2013-07,11,D,PEG,0.11302437220854245,0.006027072401042075,0.020386921903537625
2012-02_a_2013-01,2012-02,2013-01,2013-02,2013-07,12,JNJ,CLX,0.1175630717251579,-0.0034348839173873667,0.02141043357020784
2012-02_a_2013-01,2012-02,2013-01,2013-02,2013-07,13,ADP,MDLZ,0.12102990334290098,-0.005770048256621498,0.02122953091003673
2012-02_a_2013-01,2012-02,2013-01,2013-02,2013-07,14,ADP,PPL,0.12230172502938785,-0.010968934296171464,0.019193960259558697
2012-02_a_2013-01,2012-02,2013-01,2013-02,2013-07,15,XOM,ADP,0.12827495682154222,0.010654139059024759,0.019978365936215794
2012-02_a_2013-01,2012-02,2013-01,2013-02,2013-07,16,MMC,CTAS,0.1291360122130527,-0.00568751893070022,0.02200151780625074
2012-02_a_2013-01,2012-02,2013-01,2013-02,2013-07,17,HNZ,BRK_B,0.13059380689844602,0.00755994274123354,0.021563716804072774
2012-02_a_2013-01,2012-02,2013-01,2013-02,2013-07,18,XOM,PPL,0.13168206237730828,-0.000314795237146703,0.02294839334427085
2012-02_a_2013-01,2012-02,2013-01,2013-02,2013-07,19,BDX,SYK,0.13235775536833216,-0.009945564957140385,0.020739361178865365
2012-02_a_2013-01,2012-02,2013-01,2013-02,2013-07,20,DDR,BRK_B,0.13316100996246405,0.004806263801361045,0.022571031598814222
2012-03_a_2013-02,2012-03,2013-02,2013-03,2013-08,1,BF_B,1958Q,0.06434778754532999,0.010336312013563453,0.012294569120478546
2012-03_a_2013-02,2012-03,2013-02,2013-03,2013-08,2,ED,SO,0.07871637462517356,-0.00693761642613769,0.016364785413557566
2012-03_a_2013-02,2012-03,2013-02,2013-03,2013-08,3,D,DUK,0.08683834350483721,0.0005325995387328315,0.018667178844593596
2012-03_a_2013-02,2012-03,2013-02,2013-03,2013-08,4,CNP,SCG,0.09110744697034079,-0.013371708846399865,0.013651838013050203
2012-03_a_2013-02,2012-03,2013-02,2013-03,2013-08,5,BDX,DHR,0.0932803479543054,0.0006130087097379056,0.019345350409604233
2012-03_a_2013-02,2012-03,2013-02,2013-03,2013-08,6,PCG,SO,0.09336763408316529,0.010034944584323038,0.016548893832259954
2012-03_a_2013-02,2012-03,2013-02,2013-03,2013-08,7,XEL,TEG,0.09703122993118996,0.0019218104188328392,0.01964625832834596
2012-03_a_2013-02,2012-03,2013-02,2013-03,2013-08,8,XEL,SCG,0.09718352732443236,-0.01037977682444817,0.016796512545948373
2012-03_a_2013-02,2012-03,2013-02,2013-03,2013-08,9,TMK,ADP,0.09754745956115585,-0.001377716038939059,0.019744648422428384
2012-03_a_2013-02,2012-03,2013-02,2013-03,2013-08,10,XOM,GAS,0.10233131123823114,-0.0019992117144728696,0.02017315598420685
2012-03_a_2013-02,2012-03,2013-02,2013-03,2013-08,11,XEL,D,0.10669543646554303,0.009905398648241992,0.018165482722245437
2012-03_a_2013-02,2012-03,2013-02,2013-03,2013-08,12,DTE,CMS,0.11321759755128369,-0.013101727213796053,0.016803110196311186
2012-03_a_2013-02,2012-03,2013-02,2013-03,2013-08,13,PPL,PAYX,0.11366813218330662,-0.006034542915747017,0.02049235386184712
2012-03_a_2013-02,2012-03,2013-02,2013-03,2013-08,14,DTE,PNW,0.11443272969859208,0.003881543091775875,0.021081800474955132
2012-03_a_2013-02,2012-03,2013-02,2013-03,2013-08,15,PEG,SO,0.11947127759026444,0.005113020952938095,0.02129686250382283
2012-03_a_2013-02,2012-03,2013-02,2013-03,2013-08,16,MMM,TMK,0.11972613044258651,0.004282864974752373,0.02150374930834307
2012-03_a_2013-02,2012-03,2013-02,2013-03,2013-08,17,AXP,MAC,0.12461520339627441,0.0030432498205227605,0.022162222373139116
2012-03_a_2013-02,2012-03,2013-02,2013-03,2013-08,18,UTX,XLNX,0.12846692231909174,0.010555203361730296,0.02010153372011395
2012-03_a_2013-02,2012-03,2013-02,2013-03,2013-08,19,HCP,VTR,0.12894679121666286,-0.01954884798011136,0.011583020893084285
2012-03_a_2013-02,2012-03,2013-02,2013-03,2013-08,20,SYY,CTAS,0.13086924102469766,0.004910019107636696,0.022391386137413653
2012-04_a_2013-03,2012-04,2013-03,2013-04,2013-09,1,XEL,SCG,0.06954432183590598,0.002902885045046678,0.016525589275482973
2012-04_a_2013-03,2012-04,2013-03,2013-04,2013-09,2,BF_B,1958Q,0.06958661210637729,0.011465706774102927,0.01223652344922138
2012-04_a_2013-03,2012-04,2013-03,2013-04,2013-09,3,ED,SO,0.07228428337589321,0.004180503938007801,0.016586185572824732
2012-04_a_2013-03,2012-04,2013-03,2013-04,2013-09,4,ADI,LLTC,0.0784852590193168,0.0018300379163685339,0.017731088163477952
2012-04_a_2013-03,2012-04,2013-03,2013-04,2013-09,5,SO,TE,0.0820774186838662,0.010053997156492038,0.015192272393204016
2012-04_a_2013-03,2012-04,2013-03,2013-04,2013-09,6,DTE,CMS,0.08501052919370977,0.006054386203731658,0.017531919103686188
2012-04_a_2013-03,2012-04,2013-03,2013-04,2013-09,7,PEG,SCG,0.09201770932850195,-0.00923765180296508,0.016936990282972
2012-04_a_2013-03,2012-04,2013-03,2013-04,2013-09,8,DTE,HCN,0.097595316842785,-0.0015924305247114858,0.019813546849075988
2012-04_a_2013-03,2012-04,2013-03,2013-04,2013-09,9,TMK,ADP,0.09997770383506577,-0.005592441417910627,0.019322681223139918
2012-04_a_2013-03,2012-04,2013-03,2013-04,2013-09,10,XEL,PEG,0.1044928862991128,0.012140536848011757,0.016584895429114264
2012-04_a_2013-03,2012-04,2013-03,2013-04,2013-09,11,PPL,PAYX,0.10453369699939685,0.0003248785854142527,0.020569574005508944
2012-04_a_2013-03,2012-04,2013-03,2013-04,2013-09,12,XEL,TEG,0.10608327831710085,0.007822297474600219,0.019184652535405872
2012-04_a_2013-03,2012-04,2013-03,2013-04,2013-09,13,MMM,COV,0.11148115857622543,-0.0012524912118621308,0.021207678741296105
2012-04_a_2013-03,2012-04,2013-03,2013-04,2013-09,14,DTE,PNW,0.11677528401378368,0.0056903156900528235,0.02098246040578874
2012-04_a_2013-03,2012-04,2013-03,2013-04,2013-09,15,D,PEG,0.1230569741404679,-4.743967773544699e-05,0.022320486406091133
2012-04_a_2013-03,2012-04,2013-03,2013-04,2013-09,16,MMM,DDR,0.12685471747590782,-0.005666629181040922,0.02193948866941772
2012-04_a_2013-03,2012-04,2013-03,2013-04,2013-09,17,HCP,VTR,0.12987314525105376,0.019062146569499776,0.012687224304251243
2012-04_a_2013-03,2012-04,2013-03,2013-04,2013-09,18,ADP,PPL,0.13421674345170231,-0.006007327370036834,0.022520069671055798
2012-04_a_2013-03,2012-04,2013-03,2013-04,2013-09,19,UTX,EMR,0.13662996077982825,0.004194814808887894,0.023140657378218542
2012-04_a_2013-03,2012-04,2013-03,2013-04,2013-09,20,JNJ,BRK_B,0.13684171210081786,-0.008225992706728039,0.022047088638861213
2012-05_a_2013-04,2012-05,2013-04,2013-05,2013-10,1,XEL,SCG,0.0652950827998211,0.0010212435619065343,0.0161611299503196
2012-05_a_2013-04,2012-05,2013-04,2013-05,2013-10,2,BF_B,1958Q,0.06584670777090196,-0.01059593314038211,0.01231746368429111
2012-05_a_2013-04,2012-05,2013-04,2013-05,2013-10,3,SO,TE,0.07376329813837401,0.007982592390553928,0.015240093605106033
2012-05_a_2013-04,2012-05,2013-04,2013-05,2013-10,4,CL,PPL,0.07906446788388166,0.0031352452880317027,0.01754020363318524
2012-05_a_2013-04,2012-05,2013-04,2013-05,2013-10,5,ED,SO,0.08749520581682191,0.009400284627445805,0.01620697802604638
2012-05_a_2013-04,2012-05,2013-04,2013-05,2013-10,6,HCP,VTR,0.10034849586838845,0.0064108689755044326,0.019019508650040533
2012-05_a_2013-04,2012-05,2013-04,2013-05,2013-10,7,TMK,ADP,0.10509220785161233,0.005182265613076634,0.01987695469212445
2012-05_a_2013-04,2012-05,2013-04,2013-05,2013-10,8,ADI,LLTC,0.10910645617673254,0.013194242863229852,0.016229335949270077
2012-05_a_2013-04,2012-05,2013-04,2013-05,2013-10,9,VNO,ESS,0.11083106931960174,0.0004783267134523168,0.02109205966132749
2012-05_a_2013-04,2012-05,2013-04,2013-05,2013-10,10,XOM,USB,0.12003688635002163,-0.0067359869333845565,0.02089306358235948
2012-05_a_2013-04,2012-05,2013-04,2013-05,2013-10,11,PPL,PAYX,0.12145144657699802,-0.003391408479982859,0.021822212782218516
2012-05_a_2013-04,2012-05,2013-04,2013-05,2013-10,12,POM,SRCL,0.12552027582501069,-0.0011615136717329643,0.022421930361486125
2012-05_a_2013-04,2012-05,2013-04,2013-05,2013-10,13,NEE,PNW,0.1258482072357765,0.010929541979154703,0.019633641040614422
2012-05_a_2013-04,2012-05,2013-04,2013-05,2013-10,14,PCG,SO,0.12617871418382265,-0.011271714350805605,0.01947254560807359
2012-05_a_2013-04,2012-05,2013-04,2013-05,2013-10,15,MMC,PBCT,0.12779647821662365,0.004904350831637069,0.022115370542784882
2012-05_a_2013-04,2012-05,2013-04,2013-05,2013-10,16,EQR,AVB,0.1299994747471942,0.011890151125730311,0.019497250480566244
2012-05_a_2013-04,2012-05,2013-04,2013-05,2013-10,17,PCG,TE,0.13133451224257442,-0.0032891219602516797,0.02272852986843354
2012-05_a_2013-04,2012-05,2013-04,2013-05,2013-10,18,SPG,PSA,0.13155712276227405,-0.003970706854586909,0.02263872845875223
2012-05_a_2013-04,2012-05,2013-04,2013-05,2013-10,19,AXP,MAC,0.13188995888788213,-0.005389217146252916,0.0223722651309734
2012-05_a_2013-04,2012-05,2013-04,2013-05,2013-10,20,CMS,HCN,0.13242240444037634,-0.00534871842976788,0.022429739225596646
2012-06_a_2013-05,2012-06,2013-05,2013-06,2013-11,1,BF_B,1958Q,0.04486617360407763,0.0031238508801569665,0.013053267839919459
2012-06_a_2013-05,2012-06,2013-05,2013-06,2013-11,2,ED,SO,0.06634775908139545,-0.004083930001212852,0.015802259258146736
2012-06_a_2013-05,2012-06,2013-05,2013-06,2013-11,3,PEG,SCG,0.06934094187386108,-0.0032980941163375673,0.01635715650630188
2012-06_a_2013-05,2012-06,2013-05,2013-06,2013-11,4,MO,RAI,0.07028219496532984,-0.004013949297871459,0.016311999146602692
2012-06_a_2013-05,2012-06,2013-05,2013-06,2013-11,5,NEE,ES,0.07825208270105577,0.006918778824174103,0.016315748372845662
2012-06_a_2013-05,2012-06,2013-05,2013-06,2013-11,6,D,WEC,0.10559360408501561,0.010327925693116193,0.017803827462287855
2012-06_a_2013-05,2012-06,2013-05,2013-06,2013-11,7,PNW,ES,0.10604272312639296,-0.006951860373336062,0.01942554857931553
2012-06_a_2013-05,2012-06,2013-05,2013-06,2013-11,8,XEL,TE,0.12156871025786131,-0.008777583766179587,0.020269986523766582
2012-06_a_2013-05,2012-06,2013-05,2013-06,2013-11,9,TMK,ADP,0.12249606690681958,-0.0030480125520649243,0.02196871376865258
