janela,negociacao,ativo1,ativo2,rank,ssd,sigma,n_trades,n_fechados,n_forcados,retorno_total
2012/S2_a_2013/S1,2013/S2,PEG,AEE,11,0.1165870644975939,0.0213811495566112,2,1,1,-0.013856663365960031
2012/S2_a_2013/S1,2013/S2,XEL,AEE,12,0.1200553027084652,0.0218767890490236,2,1,1,-0.0859735485805645
2012/S2_a_2013/S1,2013/S2,TEG,WEC,13,0.1209526187860206,0.0206754160530987,1,0,1,-0.012560741910875972
2012/S2_a_2013/S1,2013/S2,DTE,CMS,14,0.1250245536867851,0.0176605855360559,0,0,0,0.0
2012/S2_a_2013/S1,2013/S2,D,SCG,15,0.1254773503042088,0.0224927937151884,39,39,0,-0.12331017161862368
2012/S2_a_2013/S1,2013/S2,KO,TEG,16,0.1268052205533081,0.022601347217203,3,2,1,0.08609283306419735
2012/S2_a_2013/S1,2013/S2,KO,MO,17,0.127517597469648,0.0222981265847683,1,0,1,-0.016732025231074643
2012/S2_a_2013/S1,2013/S2,BMS,PGR,18,0.1278014524663149,0.022512590252007,3,2,1,0.07471031022135644
2012/S2_a_2013/S1,2013/S2,VTR,HCN,19,0.1331980935019601,0.0209816018592576,1,1,0,0.04271996499112729
2012/S2_a_2013/S1,2013/S2,SPG,PSA,20,0.1364031780283312,0.0219215742046245,31,30,1,-0.06380229868410281
2013/S1_a_2013/S2,2014/S1,DTE,CMS,1,0.044067762624536,0.0132502366578612,1,0,1,0.0117429046029901
2013/S1_a_2013/S2,2014/S1,DTE,WEC,2,0.0445418428172388,0.0123478666574588,3,2,1,0.05373141334628928
2013/S1_a_2013/S2,2014/S1,CMS,WEC,3,0.0456329931112122,0.0125218711530126,2,1,1,0.04180882484375914
2013/S1_a_2013/S2,2014/S1,9876566D,TRV,4,0.0647877503052996,0.0135905663935594,12,11,1,-0.04057218736421597
2013/S1_a_2013/S2,2014/S1,XEL,ES,5,0.076164536516103,0.0137696352948401,1,1,0,0.02940270481062124
2013/S1_a_2013/S2,2014/S1,MTB,HCBK,6,0.0903792014081545,0.0164385290010611,1,0,1,-0.012411208009755148
2013/S1_a_2013/S2,2014/S1,ITW,SNA,7,0.0905795312660302,0.0188870033667964,2,1,1,0.06370422430424183
2013/S1_a_2013/S2,2014/S1,T,ED,8,0.0943565235110099,0.0193668725243802,4,3,1,0.24248323544729988
2013/S1_a_2013/S2,2014/S1,WMT,1958Q,9,0.1047916407179627,0.0203468992193252,57,57,0,-0.1131788233882195
2013/S1_a_2013/S2,2014/S1,UN,TE,10,0.1049117269911903,0.0204163010092887,3,2,1,0.12488862791173849
2013/S1_a_2013/S2,2014/S1,ED,TE,11,0.1166201639274504,0.0209869970819972,2,1,1,0.030930695759127658
2013/S1_a_2013/S2,2014/S1,PPL,ES,12,0.1171780858182955,0.0214174939268355,1,0,1,0.0077208350962599814
2013/S1_a_2013/S2,2014/S1,T,TE,13,0.1180874562626286,0.0208903372005345,4,3,1,0.10281293474984243
2013/S1_a_2013/S2,2014/S1,T,PM,14,0.1210400545251104,0.0217866867136856,2,1,1,0.0415431791783436
2013/S1_a_2013/S2,2014/S1,XEL,SCG,15,0.1210767394211416,0.0218761733648458,1,0,1,0.02672627833243535
2013/S1_a_2013/S2,2014/S1,BF_B,AEE,16,0.1214982511351081,0.0219897674193261,21,20,1,0.011686724261713133
2013/S1_a_2013/S2,2014/S1,EIX,ED,17,0.1303690776578605,0.0207017063107438,39,39,0,-0.10440393068887954
2013/S1_a_2013/S2,2014/S1,PNW,TEG,18,0.1309215393439444,0.0222250842877708,4,3,1,-0.15287687346889123
2013/S1_a_2013/S2,2014/S1,SNA,LLL,19,0.132636432320055,0.0208930968396497,24,23,1,-0.11519816778952219
2013/S1_a_2013/S2,2014/S1,UN,PM,20,0.1326760300607929,0.0226121785547871,5,4,1,-0.08546605595269197
2013/S2_a_2014/S1,2014/S2,BF_B,1958Q,1,0.0374072419499498,0.0117296303648611,12,12,0,0.38186301132380984
2013/S2_a_2014/S1,2014/S2,XEL,CMS,2,0.0497263412031543,0.0110413531946279,2,1,1,0.038803596094602266
2013/S2_a_2014/S1,2014/S2,CMS,ES,3,0.0539584415253102,0.0145319007477723,1,0,1,0.01753878194917169
2013/S2_a_2014/S1,2014/S2,XEL,ES,4,0.057448172801287,0.0107170394327818,3,3,0,0.036424615726428966
2013/S2_a_2014/S1,2014/S2,PG,WMT,5,0.0619242321986348,0.0128246921569407,9,8,1,0.05958788747739541
2013/S2_a_2014/S1,2014/S2,DTE,WEC,6,0.0788635577389413,0.0165726091821267,3,3,0,0.02871952602107586
2013/S2_a_2014/S1,2014/S2,SPG,MAC,7,0.0912459907497122,0.017999417674376,15,15,0,0.09907535070878948
2013/S2_a_2014/S1,2014/S2,MTB,BRK_B,8,0.0990111374808293,0.019419495386804,29,28,1,-0.057018232215137576
2013/S2_a_2014/S1,2014/S2,MTB,HCBK,9,0.1028589425457084,0.0090514961536736,7,6,1,-0.005642203753027597
2013/S2_a_2014/S1,2014/S2,DTE,PPL,10,0.1083842229596712,0.0192810464351284,2,1,1,0.014348564334904057
2013/S2_a_2014/S1,2014/S2,PPL,CMS,11,0.112661176096708,0.0192116804013623,1,0,1,-0.03047142221007526
2013/S2_a_2014/S1,2014/S2,KO,MCD,12,0.1173796456866966,0.0214737365449743,12,11,1,-0.1328403908314676
2013/S2_a_2014/S1,2014/S2,LEG,KRFT,13,0.1192770487672305,0.0217457361528371,25,24,1,-0.11443086840866001
2013/S2_a_2014/S1,2014/S2,CL,CB,14,0.1219115225618452,0.0204647020719838,2,1,1,-0.04983198709981729
2013/S2_a_2014/S1,2014/S2,ITW,TMK,15,0.1239163816665041,0.0222036802949122,21,20,1,-0.02316056983767234
2013/S2_a_2014/S1,2014/S2,MRO,CVX,16,0.1278851580373157,0.0225271458700385,11,11,0,0.15411701990807614
2013/S2_a_2014/S1,2014/S2,BDX,USB,17,0.1308249273682804,0.0216071775567938,21,21,0,0.005275952656928373
2013/S2_a_2014/S1,2014/S2,HON,BDX,18,0.1313314231032336,0.0213550902848747,20,20,0,0.07226789406995882
2013/S2_a_2014/S1,2014/S2,9876566D,WM,19,0.1334068470491729,0.0228291972985312,2,1,1,0.032951520270028456
2013/S2_a_2014/S1,2014/S2,DTE,CMS,20,0.1340012871839917,0.0159888345145345,2,1,1,0.048311627106178645
2014/S1_a_2014/S2,2015/S1,BF_B,1958Q,1,0.0431727430490127,0.0125802732057538,4,4,0,0.13008845772757882
2014/S1_a_2014/S2,2015/S1,MHFI,SPGI,2,0.0491234246370595,0.0122650069202185,9,8,1,0.361235251528635
2014/S1_a_2014/S2,2015/S1,AEP,CMS,3,0.0661607413426281,0.0148463395213009,24,23,1,-0.05894569127695437
2014/S1_a_2014/S2,2015/S1,XEL,CMS,4,0.0756295613470001,0.0145059624335155,1,0,1,-0.0012837009423843915
2014/S1_a_2014/S2,2015/S1,EQR,AVB,5,0.0794907857754196,0.0175203277272022,1,1,0,0.029797326521963208
2014/S1_a_2014/S2,2015/S1,K,GIS,6,0.0799496198709448,0.0175257134567816,12,11,1,-0.07642160072308934
2014/S1_a_2014/S2,2015/S1,MMM,ITW,7,0.0951972148367303,0.019326180213829,1,0,1,0.027528792465351115
2014/S1_a_2014/S2,2015/S1,CVS,ALL,8,0.1045284242378556,0.0198931927312815,40,40,0,-0.10152775595493035
2014/S1_a_2014/S2,2015/S1,STI,USB,9,0.1047076031788947,0.0194381706977203,1,0,1,-0.026749216478470617
2014/S1_a_2014/S2,2015/S1,HIG,BLK,10,0.1080015019886104,0.0197286528876714,3,2,1,0.08909002065698512
2014/S1_a_2014/S2,2015/S1,VNO,BXP,11,0.1098612872227704,0.0200237854071637,1,0,1,-0.012343812268169496
2014/S1_a_2014/S2,2015/S1,SO,ES,12,0.1133058670441187,0.0208690286342068,1,0,1,0.008923536119196163
2014/S1_a_2014/S2,2015/S1,MTB,HCBK,13,0.1166682533677203,0.0170907006531431,1,0,1,0.011282610305219376
2014/S1_a_2014/S2,2015/S1,ABT,MMC,14,0.1174397398091287,0.0216207285726687,2,1,1,-0.0026017109534085536
2014/S1_a_2014/S2,2015/S1,ITW,CB,15,0.1190106610972634,0.0201582962226423,1,0,1,-0.03712115214703038
2014/S1_a_2014/S2,2015/S1,ALL,BRK_B,16,0.1192176819394035,0.019728399652728,13,12,1,-0.008957658157012438
2014/S1_a_2014/S2,2015/S1,PG,CB,17,0.1208172901386888,0.02121586716361,2,1,1,0.06355104996191707
2014/S1_a_2014/S2,2015/S1,AEP,PCG,18,0.1216544941989923,0.0217948827476733,5,4,1,-0.051440284132830194
2014/S1_a_2014/S2,2015/S1,SPG,SLG,19,0.1225168394723823,0.021717237296577,2,2,0,0.07221781888158962
2014/S1_a_2014/S2,2015/S1,PCG,CMS,20,0.1230710565215531,0.0199157298650306,3,2,1,0.08873000418501853
2014/S2_a_2015/S1,2015/S2,BF_B,1958Q,1,0.0325873760341437,0.0101406521976262,14,13,1,0.47825392531725597
2014/S2_a_2015/S1,2015/S2,PNC,STI,2,0.0402548726175382,0.0126229845663892,2,2,0,0.05417771846399555
2014/S2_a_2015/S1,2015/S2,WEC,ES,3,0.0460549241687431,0.0126666931560289,2,2,0,0.05180909419309587
2014/S2_a_2015/S1,2015/S2,FITB,RF,4,0.0523880154543121,0.0144093672908323,2,1,1,0.02217611479231041
2014/S2_a_2015/S1,2015/S2,MHFI,SPGI,5,0.0670626211519902,0.0133042476476917,12,12,0,0.5890090327309799
2014/S2_a_2015/S1,2015/S2,MTB,HCBK,6,0.0696437378239238,0.0166322109790445,1,0,1,-0.0063442449308894755
2014/S2_a_2015/S1,2015/S2,AIV,AVB,7,0.0747808644747465,0.0164656138963491,4,3,1,0.024961847925560443
2014/S2_a_2015/S1,2015/S2,TE,ES,8,0.0752525971760178,0.0163247041010471,59,58,1,-0.1610753861106019
2014/S2_a_2015/S1,2015/S2,XEL,TE,9,0.0775714302284313,0.016988941921749,58,58,0,-0.013168266796667827
2014/S2_a_2015/S1,2015/S2,TE,WEC,10,0.0830002313061868,0.0181585707849347,58,57,1,-0.22171044102078585
2014/S2_a_2015/S1,2015/S2,XEL,ES,11,0.0845455060535869,0.0183102693505699,1,0,1,0.016363573631129835
2014/S2_a_2015/S1,2015/S2,AEP,AEE,12,0.0902766209399033,0.0177741997129655,2,1,1,0.0545686568002377
2014/S2_a_2015/S1,2015/S2,VNO,O,13,0.0966569658543221,0.0192172214037538,32,31,1,-0.1434478782961668
2014/S2_a_2015/S1,2015/S2,EQR,AVB,14,0.0973741672964934,0.0196292143631777,1,1,0,0.037556180101036674
2014/S2_a_2015/S1,2015/S2,XEL,WEC,15,0.105029835379355,0.0201459731402337,1,0,1,0.026116440475614344
2014/S2_a_2015/S1,2015/S2,ITW,CINF,16,0.1070108757013486,0.0195475649863287,56,55,1,-0.03182645827049635
2014/S2_a_2015/S1,2015/S2,TMK,AME,17,0.1117927286138069,0.0199477580871958,4,4,0,0.057162639432479456
2014/S2_a_2015/S1,2015/S2,PCG,CMS,18,0.1141206766920959,0.0210807630271094,1,0,1,0.005508995048741583
2014/S2_a_2015/S1,2015/S2,DTE,TE,19,0.1146354615441396,0.0207916512383237,58,58,0,-0.04397013796241145
2014/S2_a_2015/S1,2015/S2,EIX,ES,20,0.1167713612751413,0.0199935662776371,2,1,1,0.018081564213601187
2015/S1_a_2015/S2,2016/S1,AEP,DTE,1,0.0462913029491574,0.0128322166233529,2,2,0,0.0611170757451196
2015/S1_a_2015/S2,2016/S1,DTE,ES,2,0.050425563919191,0.0134634975702713,3,2,1,0.047130896533349786
2015/S1_a_2015/S2,2016/S1,DTE,PNW,4,0.0554686708762801,0.0138551937740267,2,1,1,0.03984433040650859
2015/S1_a_2015/S2,2016/S1,PNW,ES,6,0.0673623809728951,0.0130253215492623,11,11,0,-0.01963413581105533
2015/S1_a_2015/S2,2016/S1,AEP,SO,8,0.070664981920629,0.0130104820374508,2,1,1,0.0695841334631565
2015/S1_a_2015/S2,2016/S1,AEP,ES,9,0.0723213917573843,0.0170083955341145,1,0,1,0.01046889403360729
2015/S1_a_2015/S2,2016/S1,SO,PNW,10,0.0745814237343438,0.0172598018654503,4,3,1,-0.0027752922485704268
2015/S1_a_2015/S2,2016/S1,SO,DTE,11,0.0793547472269438,0.0167318800679146,2,1,1,0.05311375978456223
2015/S1_a_2015/S2,2016/S1,PRU,RF,12,0.0798923984067414,0.017778516075153,3,3,0,0.19049351828468353
2015/S1_a_2015/S2,2016/S1,WFC,BBT,13,0.0848406312387624,0.015872113807807,4,3,1,0.12169629326827769
2015/S1_a_2015/S2,2016/S1,WFC,STI,14,0.0870864731660958,0.0180146453400328,7,7,0,-0.04870302717627051
2015/S1_a_2015/S2,2016/S1,WEC,ES,15,0.0986052807699593,0.0159104046470198,13,13,0,-0.06059844790230684
2015/S1_a_2015/S2,2016/S1,SO,ES,17,0.1021423458461754,0.017185173515003,1,1,0,0.04397479710000396
2015/S1_a_2015/S2,2016/S1,L,TROW,18,0.102362836127952,0.0198426791358582,2,1,1,0.04469198916782602
2015/S1_a_2015/S2,2016/S1,BXP,SLG,19,0.1055121918229815,0.0205039559526553,53,53,0,-0.027199405639850793
2015/S1_a_2015/S2,2016/S1,AEP,PNW,20,0.1064367973960997,0.0180504195437022,1,0,1,-0.010872984663548135
2015/S2_a_2016/S1,2016/S2,JPM,STI,1,0.0668130200638188,0.0163139433937425,2,1,1,0.03920872139373199
2015/S2_a_2016/S1,2016/S2,WFC,PNC,2,0.0756368256664927,0.0144288200113705,40,40,0,-0.001758933627836523
2015/S2_a_2016/S1,2016/S2,AEP,DTE,3,0.0766610763226935,0.0172414388250363,19,19,0,-0.11471501811899842
2015/S2_a_2016/S1,2016/S2,CMS,WEC,4,0.0851481893040499,0.0175155353282327,1,0,1,0.009682201174262994
2015/S2_a_2016/S1,2016/S2,PCG,DTE,5,0.0870680116073572,0.0156164600745355,11,11,0,0.0382704474057638
2015/S2_a_2016/S1,2016/S2,JPM,MTB,6,0.0893807853808539,0.0180693634813816,2,1,1,0.013794749948742413
2015/S2_a_2016/S1,2016/S2,PNW,WEC,7,0.0948677309611412,0.0188776255010119,1,0,1,-0.03387255852188531
2015/S2_a_2016/S1,2016/S2,MET,IVZ,8,0.1204521341365989,0.0219052882273094,21,20,1,0.15658032561370283
2015/S2_a_2016/S1,2016/S2,XEL,PNW,9,0.1232919770836815,0.0170478033576014,4,3,1,-0.06512840388336638
2015/S2_a_2016/S1,2016/S2,DHR,ALLE,10,0.1235756176404265,0.0211700574216447,3,2,1,0.08578736222498806
2015/S2_a_2016/S1,2016/S2,AIG,PNC,11,0.1317347818360872,0.0228064126931934,13,13,0,0.044769748666987685
2015/S2_a_2016/S1,2016/S2,MMM,GPC,12,0.1344357191957215,0.0199996717380793,3,2,1,0.08295161595929768
2015/S2_a_2016/S1,2016/S2,EQR,AVB,13,0.1382292999826404,0.0216902559084635,1,1,0,0.0718834229018972
2015/S2_a_2016/S1,2016/S2,HON,CL,14,0.1442459382858487,0.022493013905795,5,4,1,0.01223270421917011
2015/S2_a_2016/S1,2016/S2,AEP,PCG,15,0.1445107755980643,0.0201644569061301,1,0,1,-0.02108632630721341
2015/S2_a_2016/S1,2016/S2,AEP,SO,16,0.1450350609286488,0.0231796176511731,1,1,0,0.03872584810499258
2015/S2_a_2016/S1,2016/S2,ED,WEC,17,0.1473811297449856,0.0241098058560709,0,0,0,0.0
2015/S2_a_2016/S1,2016/S2,DHR,CTAS,18,0.147929406083449,0.0238350895473561,39,38,1,-0.10804172166505721
2015/S2_a_2016/S1,2016/S2,MMM,ITW,19,0.1514233672793352,0.0238606677490525,28,28,0,-0.10672173858141465
2015/S2_a_2016/S1,2016/S2,ED,PNW,20,0.1522394953251478,0.0235898870928748,1,0,1,-0.044289543442513346
2016/S1_a_2016/S2,2017/S1,DTE,SCG,1,0.0579919906213035,0.0145567416443316,55,54,1,-0.1435845386301764
2016/S1_a_2016/S2,2017/S1,PNW,SCG,2,0.0598914666286418,0.0119398130153113,54,54,0,-0.07813469204596557
2016/S1_a_2016/S2,2017/S1,ED,WEC,3,0.0695884872936858,0.0166040686166185,1,0,1,-0.013930773911615346
2016/S1_a_2016/S2,2017/S1,AVB,UDR,4,0.0698908532723407,0.0155158437869566,1,1,0,0.03586307901704633
2016/S1_a_2016/S2,2017/S1,XEL,WEC,5,0.0710532250462847,0.012424369937239,36,36,0,-0.017233945241116655
2016/S1_a_2016/S2,2017/S1,XEL,ED,6,0.0729228446292609,0.011489794368088,1,0,1,-0.00772480713708823
2016/S1_a_2016/S2,2017/S1,CMS,WEC,7,0.083229252090291,0.0125495689206427,29,28,1,-0.06422852460973738
2016/S1_a_2016/S2,2017/S1,AEP,DUK,8,0.084296232514589,0.0141417062148314,1,0,1,0.013296262955006632
2016/S1_a_2016/S2,2017/S1,BAC,CFG,9,0.0901936662243088,0.0188542154619808,2,1,1,-0.000580409597567555
2016/S1_a_2016/S2,2017/S1,MMC,AON,10,0.0998851780052518,0.0199395661412164,2,1,1,0.027228845777771626
2016/S1_a_2016/S2,2017/S1,DTE,PNW,11,0.1003563810879768,0.0192456304815139,1,1,0,0.0362510053761107
2016/S1_a_2016/S2,2017/S1,AEP,ETR,12,0.1055322177437574,0.0200986910634339,1,0,1,-0.00857812258327506
2016/S1_a_2016/S2,2017/S1,ED,CMS,13,0.1056746722168782,0.0166798948424545,1,0,1,0.015128854863520114
2016/S1_a_2016/S2,2017/S1,AEE,SCG,14,0.1133378935941209,0.0179339369200343,50,49,1,-0.06298039412388934
2016/S1_a_2016/S2,2017/S1,CMCSA,INTU,15,0.1439273179718156,0.0218150375893558,5,4,1,0.08201115326210917
2016/S1_a_2016/S2,2017/S1,ALL,EXPD,16,0.151529924002375,0.0245438307343792,22,21,1,-0.07226896678252592
2016/S1_a_2016/S2,2017/S1,NEE,WEC,17,0.1610614181576011,0.0253251817939123,1,1,0,-0.06075172095795156
2016/S1_a_2016/S2,2017/S1,JPM,STI,18,0.1622432551336032,0.0200412315794292,39,38,1,-0.09417374237827025
2016/S1_a_2016/S2,2017/S1,APD,WU,19,0.1622889250802472,0.0241553159824173,3,2,1,0.07288041346017737
2016/S1_a_2016/S2,2017/S1,GE,HD,20,0.1625464985394273,0.0254103681664423,33,32,1,-0.11897277374196091
2016/S2_a_2017/S1,2017/S2,XEL,CMS,1,0.028615144303103,0.0106761577436399,1,0,1,-0.018355070584078925
2016/S2_a_2017/S1,2017/S2,CMS,ES,2,0.0306307230605398,0.0107669156656032,1,0,1,-0.005552720525250576
2016/S2_a_2017/S1,2017/S2,ED,CMS,3,0.0309884872239081,0.0110294264932846,3,2,1,0.04773858308617773
2016/S2_a_2017/S1,2017/S2,XEL,ES,4,0.0320842259714027,0.0109965414035527,2,1,1,-0.005303901338029826
2016/S2_a_2017/S1,2017/S2,ED,DUK,5,0.0350113405010006,0.0110540571128474,3,2,1,-0.014930958936699379
2016/S2_a_2017/S1,2017/S2,AEP,DUK,6,0.0417823056125712,0.0102043706463127,11,11,0,-0.045249007638697214
2016/S2_a_2017/S1,2017/S2,XEL,PPL,7,0.0442402947145978,0.0111275976873077,28,27,1,-0.16391655779678926
2016/S2_a_2017/S1,2017/S2,ED,LNT,8,0.0504264397728206,0.0114050940173955,2,2,0,0.053408919200810145
2016/S2_a_2017/S1,2017/S2,XEL,ED,9,0.0548273623405179,0.0147030850639863,1,0,1,0.017705418024546615
2016/S2_a_2017/S1,2017/S2,AEP,ED,10,0.0579519144401956,0.0092512868780513,4,3,1,0.075122377111142
2016/S2_a_2017/S1,2017/S2,DUK,SRE,11,0.0607914111006948,0.0143962745835001,2,1,1,0.004958235498965791
2016/S2_a_2017/S1,2017/S2,CMS,LNT,12,0.062165637242515,0.0140602382442361,0,0,0,0.0
2016/S2_a_2017/S1,2017/S2,PPL,CMS,13,0.0626880335143482,0.0139657656196655,19,18,1,-0.15201307025136412
2016/S2_a_2017/S1,2017/S2,PPL,ES,14,0.0656732515237763,0.0128166319902652,20,20,0,-0.09454760886400126
2016/S2_a_2017/S1,2017/S2,DUK,CMS,15,0.0659362533767762,0.0152443869608457,1,0,1,-0.00023738199081435596
2016/S2_a_2017/S1,2017/S2,DUK,LNT,16,0.0675614279408023,0.010537988208806,1,0,1,-0.024430962984587468
2016/S2_a_2017/S1,2017/S2,AEP,SRE,17,0.068780390543452,0.0164344097456215,5,4,1,-0.04203040881032716
2016/S2_a_2017/S1,2017/S2,ETR,WEC,18,0.0792230985291553,0.0162375019881457,2,2,0,0.07456723840529977
2016/S2_a_2017/S1,2017/S2,ED,ES,19,0.0792769826924768,0.0177363450861417,0,0,0,0.0
2016/S2_a_2017/S1,2017/S2,DTE,PNW,20,0.0827044077882419,0.0150386661013869,2,1,1,0.02014622175912051
2017/S1_a_2017/S2,2018/S1,WEC,LNT,1,0.0348323552971123,0.0102086998916995,3,2,1,0.0641977641366015
2017/S1_a_2017/S2,2018/S1,DUK,DTE,2,0.0488063264730271,0.0127512165575265,1,0,1,0.00011898500762075326
2017/S1_a_2017/S2,2018/S1,DTE,LNT,3,0.0563876547005293,0.0149958229071351,1,0,1,-0.02722159843253391
2017/S1_a_2017/S2,2018/S1,DUK,ES,4,0.0570190973194257,0.0108742872512748,11,11,0,0.07219375923148896
2017/S1_a_2017/S2,2018/S1,SRE,PNW,5,0.0580653954334593,0.0151260023149396,13,13,0,-0.04736765265112686
2017/S1_a_2017/S2,2018/S1,CMS,PNW,6,0.0588010407414003,0.0133966676388016,4,4,0,-0.04648902200018057
2017/S1_a_2017/S2,2018/S1,AEE,LNT,7,0.0597743409937265,0.0149746776205247,3,2,1,0.056128578648393934
2017/S1_a_2017/S2,2018/S1,PNW,ES,8,0.0663480874674178,0.0132808335708111,10,9,1,-0.004518047852827389
2017/S1_a_2017/S2,2018/S1,ED,CMS,9,0.0740788336514697,0.0137988696119302,2,1,1,-0.004927917339349941
2017/S1_a_2017/S2,2018/S1,ED,ES,10,0.0750939314116294,0.0160217609352163,3,3,0,0.1030887352944051
2017/S1_a_2017/S2,2018/S1,DUK,LNT,11,0.0765209549012979,0.0167978851851573,9,8,1,-0.06886382857606721
2017/S1_a_2017/S2,2018/S1,AEE,WEC,12,0.0827369104533772,0.0153395139133268,2,1,1,0.02523966222889351
2017/S1_a_2017/S2,2018/S1,KO,UDR,13,0.0847797053152135,0.0183367106870396,11,11,0,0.045146412245974044
2017/S1_a_2017/S2,2018/S1,AEP,CMS,14,0.0853197284150155,0.0179666559752525,0,0,0,0.0
2017/S1_a_2017/S2,2018/S1,DTE,WEC,15,0.085799835782268,0.0178088401130509,1,0,1,-0.015691621218203555
2017/S1_a_2017/S2,2018/S1,AEP,ED,16,0.0874914198989245,0.0117092213379481,1,0,1,-0.007267032206477841
2017/S1_a_2017/S2,2018/S1,PNC,MS,17,0.0884563850050881,0.0156627400744957,5,4,1,0.1648708905674452
2017/S1_a_2017/S2,2018/S1,CMS,ES,18,0.0937349842374715,0.0094512879012491,17,17,0,0.039194896849912286
2017/S1_a_2017/S2,2018/S1,HSY,MKC,19,0.0999261478448261,0.0195746603966905,53,52,1,-0.1685265413594188
2017/S1_a_2017/S2,2018/S1,XEL,NI,20,0.1007259575339958,0.0184877683430741,3,2,1,0.06717069444570789
2017/S2_a_2018/S1,2018/S2,VTR,WELL,1,0.0296500951477014,0.0104518998557024,32,32,0,-0.04427742584237859
2017/S2_a_2018/S1,2018/S2,DUK,PNW,2,0.0345940257921597,0.0106302935819734,4,3,1,0.06942415280216274
2017/S2_a_2018/S1,2018/S2,XEL,AEP,3,0.0350471287755453,0.0112266617907203,1,1,0,0.026827624820113916
2017/S2_a_2018/S1,2018/S2,ED,DTE,4,0.0464858863977042,0.013505910515439,33,32,1,-0.09974845228638007
2017/S2_a_2018/S1,2018/S2,EQR,UDR,5,0.0612276415505448,0.0151032817110599,1,0,1,0.008775812316641152
2017/S2_a_2018/S1,2018/S2,DTE,ES,6,0.0709880160977718,0.0153099551142668,3,2,1,0.06110716368695013
2017/S2_a_2018/S1,2018/S2,DTE,CMS,7,0.0840987366012768,0.0183077242302549,1,1,0,0.04796151944362348
2017/S2_a_2018/S1,2018/S2,ED,ES,8,0.0861187010908679,0.0178283770624332,19,18,1,-0.09546680547494657
2017/S2_a_2018/S1,2018/S2,WEC,LNT,9,0.0873099365217058,0.0182818408712551,1,0,1,-0.034385072912031744
2017/S2_a_2018/S1,2018/S2,CMA,RF,10,0.0903705295731924,0.0179423002680979,2,2,0,0.08871877043643994
2017/S2_a_2018/S1,2018/S2,CMS,NI,11,0.1030028085688172,0.0193364656546171,1,0,1,0.03769562358588474
2017/S2_a_2018/S1,2018/S2,AEP,DTE,12,0.1046669618260693,0.0144744032399559,2,1,1,0.030315986469950595
2017/S2_a_2018/S1,2018/S2,AEP,ED,13,0.1124371341092,0.0135159285789487,27,27,0,-0.08742910498819934
2017/S2_a_2018/S1,2018/S2,DUK,SO,14,0.1195720835227689,0.0190784562530138,5,4,1,-0.0359971725495013
2017/S2_a_2018/S1,2018/S2,FRT,UDR,15,0.1209677988346697,0.0219345985246651,1,0,1,-0.058130630560053964
2017/S2_a_2018/S1,2018/S2,AIV,O,16,0.121467251317938,0.0185249272874725,15,15,0,-0.09932196076233168
2017/S2_a_2018/S1,2018/S2,ED,CMS,17,0.1233139165677812,0.0221958564999715,10,9,1,-0.0971611809052999
2017/S2_a_2018/S1,2018/S2,AEP,CMS,18,0.1288054879971696,0.0165185766232559,1,1,0,0.03793456392859218
2017/S2_a_2018/S1,2018/S2,XEL,DTE,19,0.1315976593084542,0.013938213301125,2,1,1,0.03558373161346018
2017/S2_a_2018/S1,2018/S2,PNC,MS,20,0.1317655236807695,0.0216394464075946,2,1,1,0.042818219490082465
2018/S1_a_2018/S2,2019/S1,XEL,AEP,1,0.0163954024213808,0.0078851491075681,2,1,1,0.01723981970281363
2018/S1_a_2018/S2,2019/S1,AEP,DUK,2,0.022271124832855,0.0084688230427702,39,38,1,-0.029967988418837743
2018/S1_a_2018/S2,2019/S1,XEL,DUK,3,0.0484216515679918,0.012551351677979,25,24,1,-0.041876632797247626
2018/S1_a_2018/S2,2019/S1,AIV,AVB,4,0.0540026573580689,0.0135098588920328,2,1,1,0.05038748724992925
2018/S1_a_2018/S2,2019/S1,DTE,WEC,5,0.0677336427065142,0.014969037110205,4,3,1,-0.04884748086975921
2018/S1_a_2018/S2,2019/S1,DUK,PNW,6,0.0699202037965278,0.0163943018700456,7,6,1,0.017913868984367753
2018/S1_a_2018/S2,2019/S1,CMS,WEC,7,0.074496673685303,0.0144294177310898,1,0,1,-0.014506377703434437
2018/S1_a_2018/S2,2019/S1,AEP,PNW,8,0.0881677340927353,0.0172300749209657,2,1,1,-0.005980336120237073
2018/S1_a_2018/S2,2019/S1,EQR,UDR,9,0.0894524680198856,0.0175795291037075,1,1,0,0.03451236962467985
2018/S1_a_2018/S2,2019/S1,ETR,LNT,10,0.0930037773753156,0.0178467112920906,2,2,0,-0.033093914539103375
2018/S1_a_2018/S2,2019/S1,AVB,MAA,11,0.0933048669230061,0.019146319479072,2,1,1,0.058746334621974206
2018/S1_a_2018/S2,2019/S1,DUK,AWK,12,0.0940715153767541,0.0167736675920108,22,21,1,-0.044448032762675393
2018/S1_a_2018/S2,2019/S1,XEL,DTE,13,0.0953948139516569,0.0145148224090341,3,2,1,-0.03614111393194963
2018/S1_a_2018/S2,2019/S1,HCP,O,14,0.107567424463582,0.0207023394019009,3,3,0,0.13193336562337576
2018/S1_a_2018/S2,2019/S1,AEP,AWK,15,0.1113741321979091,0.0158746266756782,1,0,1,-0.02992434367073682
2018/S1_a_2018/S2,2019/S1,AEP,DTE,16,0.1132119315807926,0.0151752922261762,1,0,1,-0.02010463241212035
