janela,formacao_inicio,formacao_fim,negociacao_inicio,negociacao_fim,rank,ativo1,ativo2,ssd,beta,alpha,spread_media,spread_desvio,stat,direcao,metodo
2000-12_a_2001-11,2000-12,2001-11,2001-12,2002-05,12,CL,AEE,0.4037931003341555,0.3955020937665058,0.5817954200104988,-2.1398653458501002e-16,0.03226441327432178,-4.153541165531422,B~A,ADF
2000-12_a_2001-11,2000-12,2001-11,2001-12,2002-05,13,BF_B,228510Q,0.40417197745148314,0.5852896895126387,0.3949224028285457,-2.5741058030623587e-16,0.03717250411634129,-3.7075265877690455,A~B,ADF
2000-12_a_2001-11,2000-12,2001-11,2001-12,2002-05,14,PFE,CL,0.41714783710193615,0.8340154195363947,0.16780837293440498,4.2976375146780254e-16,0.03960335925194872,-3.686094565106093,A~B,ADF
2000-12_a_2001-11,2000-12,2001-11,2001-12,2002-05,15,AXP,NTRS,0.4338277394361967,0.8204861004310697,0.15485760714766272,4.029035170010649e-17,0.02746789770498128,-3.895307778089082,B~A,ADF
2000-12_a_2001-11,2000-12,2001-11,2001-12,2002-05,16,WFC,GHC,0.43588748423763946,0.8912590483221715,0.11212672696819498,2.9411956741077736e-15,0.041196368695548824,-4.015108285231125,A~B,ADF
2000-12_a_2001-11,2000-12,2001-11,2001-12,2002-05,17,PEP,TEG,0.44227641371298887,0.4367336706828534,0.5965782799863524,2.0301860551109212e-15,0.022792779721083543,-4.94088725436469,B~A,ADF
2000-12_a_2001-11,2000-12,2001-11,2001-12,2002-05,18,HNZ,ESS,0.44340744008906086,0.7266733622935704,0.277402570256712,1.318837512316819e-15,0.03645130691299513,-4.342008659901045,B~A,ADF
2000-12_a_2001-11,2000-12,2001-11,2001-12,2002-05,19,WYE,SCG,0.45792541150979105,0.4980695734663171,0.5088896639541546,2.1407606869989913e-15,0.037388343868340994,-4.526827260112413,A~B,ADF
2000-12_a_2001-11,2000-12,2001-11,2001-12,2002-05,20,WWY,ED,0.4603248673820417,0.6092469451612423,0.42454353848178983,-3.247402347028583e-15,0.028560690710925207,-3.759066587932869,A~B,ADF
2001-01_a_2001-12,2001-01,2001-12,2002-01,2002-06,1,BF_B,1958Q,0.10302072053548272,0.934324664930834,0.05022310873092223,1.2087105510031946e-15,0.013291285430008551,-17.749479352308363,B~A,ADF
2001-01_a_2001-12,2001-01,2001-12,2002-01,2002-06,2,AEE,SCG,0.10716543508931409,0.7585261405541082,0.23538469916078178,2.728104480671655e-15,0.016409815105361637,-5.3418872821700045,B~A,ADF
2001-01_a_2001-12,2001-01,2001-12,2002-01,2002-06,3,EQR,0574018D,0.21302083727789523,0.7516200223555611,0.2401287101098239,2.312218517011667e-15,0.018772496272167864,-3.839031484730829,B~A,ADF
2001-01_a_2001-12,2001-01,2001-12,2002-01,2002-06,4,ETR,SCG,0.2685642119448062,0.46469909367076867,0.5076890794291282,3.0531133177191805e-16,0.018592355044681815,-5.1486626621214,B~A,ADF
2001-01_a_2001-12,2001-01,2001-12,2002-01,2002-06,5,1288652D,SCG,0.27817183732730655,0.498923518537548,0.46475679084052035,-9.562243470158607e-16,0.022655914004086234,-4.822471133819196,B~A,ADF
2001-01_a_2001-12,2001-01,2001-12,2002-01,2002-06,6,WYE,SCG,0.28080412731617344,0.679507289030554,0.30688524256374716,-1.2328847620232586e-15,0.03195636098101555,-4.589754515226851,A~B,ADF
2001-01_a_2001-12,2001-01,2001-12,2002-01,2002-06,7,UPC,3133754Q,0.29654144790322334,0.7829509209986156,0.26377899612272604,-4.095290415028602e-15,0.026870246149904516,-4.277826804041385,B~A,ADF
2001-01_a_2001-12,2001-01,2001-12,2002-01,2002-06,8,XOM,SYY,0.3037410529916542,0.6753949582334949,0.30856163327791114,1.3519651348257955e-16,0.029391130834239783,-4.228745322582126,A~B,ADF
2001-01_a_2001-12,2001-01,2001-12,2002-01,2002-06,9,1281683D,PLD,0.305726674240816,0.985474517745949,0.03123700490438966,7.126915545174392e-16,0.03082844934582738,-3.8288786930886527,A~B,ADF
2001-01_a_2001-12,2001-01,2001-12,2002-01,2002-06,10,BF_B,BBT,0.3143136833131166,0.7222019848035528,0.2712432159312246,-2.10405169989445e-16,0.03324475567675055,-4.335623638912497,A~B,ADF
2001-01_a_2001-12,2001-01,2001-12,2002-01,2002-06,11,SYY,HIG,0.3205502657642114,0.8910743312250105,0.10124504764433215,7.596969648342301e-16,0.03545370221246744,-4.096484412091291,B~A,ADF
2001-01_a_2001-12,2001-01,2001-12,2002-01,2002-06,12,RDPL,LUK,0.32318363030560704,0.7820146785736348,0.21194272739379486,1.2167686213432158e-15,0.029422180056939157,-4.545042808556023,B~A,ADF
2001-01_a_2001-12,2001-01,2001-12,2002-01,2002-06,13,XOM,TE,0.32613196929946753,0.6523870260262266,0.317678882804464,-2.6143961547624655e-16,0.02732787897921921,-4.294569255813246,A~B,ADF
2001-01_a_2001-12,2001-01,2001-12,2002-01,2002-06,14,PNW,TE,0.33089437979793956,0.7894145290410782,0.18207238258426808,9.683114525258927e-16,0.02503896000318227,-4.181373725744774,B~A,ADF
2001-01_a_2001-12,2001-01,2001-12,2002-01,2002-06,15,WYE,AEE,0.3350701668018701,0.637931108226895,0.3525277127968006,9.55776676441415e-16,0.031579284609835966,-4.414723595452805,A~B,ADF
2001-01_a_2001-12,2001-01,2001-12,2002-01,2002-06,16,SYY,TE,0.36669441178997886,0.768583878058522,0.20073136206681783,-5.913728288426741e-16,0.030620024455342464,-4.9794613582506475,A~B,ADF
2001-01_a_2001-12,2001-01,2001-12,2002-01,2002-06,17,228510Q,GAS,0.3683377705650628,0.5250457269291603,0.4968903083900424,-2.0950982884055375e-16,0.025011582875417125,-3.85325798340876,A~B,ADF
2001-01_a_2001-12,2001-01,2001-12,2002-01,2002-06,18,HSH,1028411Q,0.3793114304940559,0.6775103665041848,0.2696843949769884,-5.909251582682284e-17,0.03147425328851803,-4.059661888653034,A~B,ADF
2001-01_a_2001-12,2001-01,2001-12,2002-01,2002-06,19,HIG,BXP,0.38389600215839437,0.4526894350273036,0.4989519908180132,-9.615963939092082e-16,0.018943550115911,-4.906910052064884,B~A,ADF
2001-01_a_2001-12,2001-01,2001-12,2002-01,2002-06,20,WFC,MET,0.38886537406580146,0.8373630386934521,0.1545349013620973,1.9249834701161989e-16,0.03591995521960605,-3.3931287889789172,B~A,ADF
2001-02_a_2002-01,2001-02,2002-01,2002-02,2002-07,1,BF_B,1958Q,0.04583462212667655,0.9458339312288828,0.047284507026719824,1.82246690856815e-15,0.012350677954064861,-18.494098828302025,B~A,ADF
2001-02_a_2002-01,2001-02,2002-01,2002-02,2002-07,2,MHFI,SPGI,0.1031576445132032,0.9589681080806554,0.029161411351807248,1.4016565685892601e-15,0.017211426936744673,-6.564435104205997,B~A,ADF
2001-02_a_2002-01,2001-02,2002-01,2002-02,2002-07,3,AEE,SCG,0.14475203698123096,0.6522789351815258,0.37255160808505594,-3.533463844099339e-15,0.017739280787903614,-5.094638408265409,B~A,ADF
2001-02_a_2002-01,2001-02,2002-01,2002-02,2002-07,4,AIV,8394653Q,0.15811725134653898,0.8836079575054605,0.10846688225828158,2.4859146998965702e-15,0.023253271190309153,-3.7851817613117023,B~A,ADF
2001-02_a_2002-01,2001-02,2002-01,2002-02,2002-07,5,1288652D,355488Q,0.21350335239480955,0.7488299341017719,0.273693034860245,7.798421406842834e-16,0.020990458572563476,-4.757563687460899,A~B,ADF
2001-02_a_2002-01,2001-02,2002-01,2002-02,2002-07,6,UCL,COC,0.23574023553533152,0.7802973342846795,0.23478704944602014,-5.027340551024398e-16,0.026396491706752304,-3.7766799676619844,A~B,ADF
2001-02_a_2002-01,2001-02,2002-01,2002-02,2002-07,7,BBT,BXP,0.24565950404672776,0.6549972432462983,0.3240228325494159,-7.028428018796354e-16,0.024164662728300944,-4.13819733114407,B~A,ADF
2001-02_a_2002-01,2001-02,2002-01,2002-02,2002-07,8,UN,AIV,0.25327300212177306,0.7434868799272417,0.25399020681027706,2.4218978077508457e-16,0.02921659051962096,-4.061492748220009,A~B,ADF
2001-02_a_2002-01,2001-02,2002-01,2002-02,2002-07,9,MO,RAI,0.25971248686676063,0.7203133968850698,0.30189222827893264,-1.0296423212249435e-15,0.027802928425825334,-3.877757952862073,A~B,ADF
2001-02_a_2002-01,2001-02,2002-01,2002-02,2002-07,10,UN,BBT,0.27814087686425637,0.5723520459360868,0.4142327711390503,-1.799635709271423e-16,0.023713408002748782,-4.792237524817521,B~A,ADF
2001-02_a_2002-01,2001-02,2002-01,2002-02,2002-07,11,2676187Q,MTB,0.29733725424466684,0.8503046649324544,0.16600154501290126,-5.372046893347532e-16,0.032879450101863404,-3.65888229354934,A~B,ADF
2001-02_a_2002-01,2001-02,2002-01,2002-02,2002-07,12,UPC,SPG,0.30546254802391104,0.9448304212382581,0.05415216232036969,-9.4503258265472e-16,0.034034795525470334,-4.971340056323702,A~B,ADF
2001-02_a_2002-01,2001-02,2002-01,2002-02,2002-07,13,1288652D,SCG,0.3191222330394794,0.48900000751990547,0.5469542551467446,-3.447063423231333e-17,0.024501887291486998,-4.6600074017441635,B~A,ADF
2001-02_a_2002-01,2001-02,2002-01,2002-02,2002-07,14,BGG,ITW,0.3208199342847706,0.9834160057655957,0.0214935234875666,6.374828980105738e-16,0.03547594386396662,-3.714355989701986,A~B,ADF
2001-02_a_2002-01,2001-02,2002-01,2002-02,2002-07,15,UPC,8206908Q,0.3299554053967313,0.73254625855313,0.2965027528492564,7.677550351742514e-16,0.018728155796114084,-4.752596779639045,A~B,ADF
2001-02_a_2002-01,2001-02,2002-01,2002-02,2002-07,16,ACAS,O,0.35345894880094875,0.7367648602175357,0.29593219742775423,-1.5516262110285455e-15,0.03115457296766903,-4.9642659791089745,A~B,ADF
2001-02_a_2002-01,2001-02,2002-01,2002-02,2002-07,17,CVX,CIN,0.36065869028459474,0.6569943501934056,0.372091306055889,-3.626131653009584e-16,0.03444527075565461,-3.6462327459419446,A~B,ADF
2001-02_a_2002-01,2001-02,2002-01,2002-02,2002-07,18,MRO,CVX,0.3643043990471142,0.5814859826442696,0.4642037242348177,2.2741665181837883e-16,0.024135544952975665,-4.07999653218958,B~A,ADF
2001-02_a_2002-01,2001-02,2002-01,2002-02,2002-07,19,RDPL,LUK,0.37414456952069486,0.7357201229306376,0.25987460672180873,2.2159693435058567e-16,0.029627756691398395,-4.374599200677065,B~A,ADF
2001-02_a_2002-01,2001-02,2002-01,2002-02,2002-07,20,WWY,ACAS,0.37430504345752524,1.039591350129196,-0.04503069308134902,2.1814987092735434e-15,0.03878793948216615,-4.365235018656856,B~A,ADF
2001-03_a_2002-02,2001-03,2002-02,2002-03,2002-08,1,BF_B,1958Q,0.06589583072280902,0.9706333992171041,0.03903396071669302,1.5408821172418503e-15,0.013217165314862478,-18.965541708024364,A~B,ADF
2001-03_a_2002-02,2001-03,2002-02,2002-03,2002-08,2,MHFI,SPGI,0.09086047396999675,0.9783873088791863,0.028756639664486647,-2.0422731606209532e-15,0.017937322044724632,-12.642022710111096,B~A,ADF
2001-03_a_2002-02,2001-03,2002-02,2002-03,2002-08,3,1288652D,355488Q,0.16386394577341434,0.984296262531304,0.005486097841580245,-1.037700391564965e-15,0.023425436372705964,-3.870186246850626,B~A,ADF
2001-03_a_2002-02,2001-03,2002-02,2002-03,2002-08,4,AEE,SCG,0.16757217611768738,0.6033219227756548,0.3940284416677086,1.3698719578036206e-16,0.01846918724211238,-4.516141583265681,B~A,ADF
2001-03_a_2002-02,2001-03,2002-02,2002-03,2002-08,5,EOP,EQR,0.17581955697892226,0.9275803792821438,0.09171250206774795,-1.131263541624101e-15,0.0214618527551093,-3.8597933672615645,B~A,ADF
2001-03_a_2002-02,2001-03,2002-02,2002-03,2002-08,6,AVB,ESS,0.19383477011660943,0.7686306993659537,0.24440921363196333,-1.1245484830074166e-15,0.020913266979230814,-3.5170686615064084,A~B,ADF
2001-03_a_2002-02,2001-03,2002-02,2002-03,2002-08,7,BF_B,1288652D,0.22006563281001945,0.7578299448841072,0.24235014535109445,2.082115841746614e-15,0.027235938919163486,-3.696407251275505,A~B,ADF
2001-03_a_2002-02,2001-03,2002-02,2002-03,2002-08,8,UN,BBT,0.23969752407344913,0.5899323381756391,0.40304027903256023,-7.077671781985373e-16,0.02369045054409059,-5.047459723206072,B~A,ADF
2001-03_a_2002-02,2001-03,2002-02,2002-03,2002-08,9,1288652D,1958Q,0.26484343523549114,0.8209519224009939,0.1948709893012095,2.950149085596686e-16,0.02823835155155718,-4.0605665459567115,A~B,ADF
2001-03_a_2002-02,2001-03,2002-02,2002-03,2002-08,10,1958Q,355488Q,0.28265594286841633,0.8799233870908945,0.12491708858275163,-4.2815213739979825e-15,0.03312540354466651,-3.8922761756357507,B~A,ADF
2001-03_a_2002-02,2001-03,2002-02,2002-03,2002-08,11,ETR,SCG,0.3040849779709447,0.4438283418314335,0.559380972736502,-5.219838898036018e-16,0.019628172365488514,-4.856699025194371,B~A,ADF
2001-03_a_2002-02,2001-03,2002-02,2002-03,2002-08,12,UN,1958Q,0.30625798709490937,0.6666968273421566,0.3435741761491179,-1.6742879484266474e-16,0.029068412243544325,-3.509733219239579,B~A,ADF
2001-03_a_2002-02,2001-03,2002-02,2002-03,2002-08,13,1288652D,SCG,0.32932600490642017,0.45026035554194305,0.5473094333588072,-1.5296903528807095e-15,0.022455904494536546,-4.561059149241603,B~A,ADF
2001-03_a_2002-02,2001-03,2002-02,2002-03,2002-08,14,VNO,IRM,0.344773626159963,0.8995031851982371,0.10134027936807143,-1.522079953115134e-17,0.03606778794281458,-3.7655813907947224,B~A,ADF
2001-03_a_2002-02,2001-03,2002-02,2002-03,2002-08,15,8394653Q,WEC,0.3564380594040131,0.8604708664449823,0.14490417762331606,-5.2825127784584064e-17,0.03731655662453262,-3.8296532223729858,A~B,ADF
2001-03_a_2002-02,2001-03,2002-02,2002-03,2002-08,16,DJ,2246800Q,0.3643356045168389,1.0401513321929046,-0.04013154851237172,-2.444281336473127e-16,0.037809370661743565,-4.745336298781239,B~A,ADF
2001-03_a_2002-02,2001-03,2002-02,2002-03,2002-08,17,BLS,GIDL,0.3651410120515379,-0.010759727333539526,1.0169730138533075,1.479998919117245e-15,0.0009653300079269937,-7.175065976955081,B~A,ADF
2001-03_a_2002-02,2001-03,2002-02,2002-03,2002-08,18,UPC,SPG,0.37353402640667355,0.8785294202755589,0.12201367730938928,1.7897869566336193e-15,0.03286932408959597,-4.920291004036779,B~A,ADF
2001-03_a_2002-02,2001-03,2002-02,2002-03,2002-08,19,WFC,GHC,0.3754884518197059,0.7326603259218866,0.2647147537642407,-5.439197479514376e-16,0.02661311317499204,-4.196100809713778,A~B,ADF
2001-03_a_2002-02,2001-03,2002-02,2002-03,2002-08,20,BAX,SLG,0.37713167457468444,0.843153583579438,0.1686642932295015,-2.0324244079831494e-16,0.03726513931487381,-4.126352075658876,A~B,ADF
2001-04_a_2002-03,2001-04,2002-03,2002-04,2002-09,1,MHFI,SPGI,0.112679658492425,0.9936094150743479,0.01931565401375701,-7.288659287681414e-16,0.017242943201287303,-12.389789062684033,A~B,ADF
2001-04_a_2002-03,2001-04,2002-03,2002-04,2002-09,2,STI,TMK,0.2191798228383277,0.6538527732737339,0.3505528184039284,1.0511013920130038e-15,0.024834565264215812,-4.527797363450311,B~A,ADF
2001-04_a_2002-03,2001-04,2002-03,2002-04,2002-09,3,BBT,BXP,0.22357401653994202,0.6478428678683578,0.3646501828019301,1.6730068098721362e-15,0.025825345094499838,-3.8693026137957767,B~A,ADF
2001-04_a_2002-03,2001-04,2002-03,2002-04,2002-09,4,2676187Q,MTB,0.24282259797951156,0.7792874101139761,0.24353376979565805,6.20100177168685e-16,0.027538052930769465,-4.452660570386362,A~B,ADF
2001-04_a_2002-03,2001-04,2002-03,2002-04,2002-09,5,1288652D,1958Q,0.24538861519295097,0.8585730142433178,0.14336517544683758,-2.9114019235190588e-15,0.030676259709960477,-3.9520966903786388,A~B,ADF
2001-04_a_2002-03,2001-04,2002-03,2002-04,2002-09,6,BF_B,1958Q,0.25198542918712974,1.0105227298403614,0.018261589212860363,-1.368823753531748e-15,0.01337875482653047,-19.32372522081982,A~B,ADF
2001-04_a_2002-03,2001-04,2002-03,2002-04,2002-09,7,1288652D,UPS,0.26936089674342156,0.8911860598606081,0.12312696585764227,4.8741498642080043e-17,0.02994564773559272,-3.5747542672275996,A~B,ADF
2001-04_a_2002-03,2001-04,2002-03,2002-04,2002-09,8,PEP,MCAI,0.27413369528380827,1.511970090961671,-0.5265988186361092,-4.995552300640592e-15,0.022721830421210194,-4.895303536220763,A~B,ADF
2001-04_a_2002-03,2001-04,2002-03,2002-04,2002-09,9,2676187Q,AIV,0.3089420747985514,0.8709673393143458,0.14464426074488917,1.0596762852926291e-15,0.0343097594327255,-4.702743646983198,A~B,ADF
2001-04_a_2002-03,2001-04,2002-03,2002-04,2002-09,10,1288652D,FII,0.3142460982481907,0.9660510716554525,0.04646772221627582,-2.947055427155395e-16,0.03373541486942355,-4.0860511541569196,B~A,ADF
2001-04_a_2002-03,2001-04,2002-03,2002-04,2002-09,11,MO,RAI,0.3216873668311564,0.7005137024131842,0.3182063578867097,-8.904349705631844e-16,0.0262141833985514,-3.717717113248949,A~B,ADF
2001-04_a_2002-03,2001-04,2002-03,2002-04,2002-09,12,WWY,PEP,0.3226162892101456,0.9018613207667994,0.12555677076897884,-1.1463278384341047e-16,0.028198866985730948,-3.5926607498675396,B~A,ADF
2001-04_a_2002-03,2001-04,2002-03,2002-04,2002-09,13,KRI,UPC,0.3412126976215859,0.9625136326111018,0.06220020220324071,-2.0110381291584136e-15,0.031382931288836624,-4.7332113365234685,B~A,ADF
2001-04_a_2002-03,2001-04,2002-03,2002-04,2002-09,14,1255173D,KEY,0.3508900248976943,0.8020834915868836,0.17080375058434183,-2.486719051091306e-16,0.023189387755445656,-4.4455571772084985,B~A,ADF
2001-04_a_2002-03,2001-04,2002-03,2002-04,2002-09,15,1281683D,GGP,0.3548498925098329,0.8702409035879962,0.1518873446791883,-3.37218960975576e-15,0.03530585176570451,-3.5427467784023015,B~A,ADF
2001-04_a_2002-03,2001-04,2002-03,2002-04,2002-09,16,KEY,MBI,0.3597981975414086,0.8800031034313142,0.11198341242295312,-8.268002362249133e-16,0.03724295395536785,-3.705121392576877,B~A,ADF
2001-04_a_2002-03,2001-04,2002-03,2002-04,2002-09,17,2676187Q,605018Q,0.36015123180436603,0.6767647413488909,0.34781168136477997,1.9352180201596223e-15,0.031565443117006084,-3.9387150240471933,A~B,ADF
2001-04_a_2002-03,2001-04,2002-03,2002-04,2002-09,18,0574018D,AVB,0.3642922040164649,0.915761608561898,0.1190242099978126,-3.103660057051708e-15,0.023166802668117364,-3.671687483431621,A~B,ADF
2001-04_a_2002-03,2001-04,2002-03,2002-04,2002-09,19,BF_B,355488Q,0.36738890141953107,1.052397978759441,-0.040284407100290354,1.5340032767076857e-15,0.03547970754307752,-3.4956156710516977,B~A,ADF
2001-04_a_2002-03,2001-04,2002-03,2002-04,2002-09,20,PG,CLX,0.36877715019909374,0.8293167423536769,0.2071637463527748,-3.9042843032651336e-15,0.030290006434754303,-3.7688574856538275,B~A,ADF
2001-05_a_2002-04,2001-05,2002-04,2002-05,2002-10,1,BF_B,1958Q,0.05504360857628399,0.9608689948457781,0.03705718484911372,4.293160808933569e-16,0.013498149306806862,-6.887804394249182,B~A,ADF
2001-05_a_2002-04,2001-05,2002-04,2002-05,2002-10,2,MHFI,SPGI,0.09559634324153876,0.9684636906068226,0.017796514022853094,-5.582452063336977e-16,0.014834525074256321,-12.455676342263567,A~B,ADF
2001-05_a_2002-04,2001-05,2002-04,2002-05,2002-10,3,SLG,O,0.17325936869804082,0.8267541861500298,0.18699589044058443,1.1052986483062546e-15,0.020678116839546474,-4.236860149803402,A~B,ADF
2001-05_a_2002-04,2001-05,2002-04,2002-05,2002-10,4,MRO,CVX,0.22485774088011112,0.6060737355865403,0.3756602151187802,1.1437983177085786e-15,0.020111266973114238,-3.7012455702844007,B~A,ADF
2001-05_a_2002-04,2001-05,2002-04,2002-05,2002-10,5,KEY,CMA,0.24965584821609355,1.1484124472500679,-0.15406555480953543,1.755316322401306e-15,0.02854882424717911,-3.51519102266822,B~A,ADF
2001-05_a_2002-04,2001-05,2002-04,2002-05,2002-10,6,TEG,SLG,0.2584033076943797,0.7956671174721853,0.22462912074301142,2.204777579144716e-15,0.02623193530095155,-3.5768895028778385,B~A,ADF
2001-05_a_2002-04,2001-05,2002-04,2002-05,2002-10,7,ETR,CIN,0.27306973217145014,0.6885244362600577,0.30589561787011416,-2.433089572111986e-15,0.025180681711411603,-3.878528679569588,B~A,ADF
2001-05_a_2002-04,2001-05,2002-04,2002-05,2002-10,8,PEP,MCAI,0.2777231100832296,1.4683177748252976,-0.47677867531588103,-4.6329427749378e-15,0.02113478821851823,-4.991190066945309,A~B,ADF
2001-05_a_2002-04,2001-05,2002-04,2002-05,2002-10,9,EQR,ESS,0.2804946304124769,0.8494006542480376,0.17823065100891392,-3.2393442766885614e-15,0.029010740160401543,-4.1155997230214,A~B,ADF
2001-05_a_2002-04,2001-05,2002-04,2002-05,2002-10,10,PBI,AIV,0.2826205473149912,0.9372416635944545,0.05443469536676415,-1.2579543141922136e-15,0.030893758220572748,-4.801625712627554,A~B,ADF
2001-05_a_2002-04,2001-05,2002-04,2002-05,2002-10,11,BXP,GAS,0.287965699910103,0.5765333805759013,0.4231138131900655,1.825152932014824e-15,0.024749910782958684,-4.1295392017903,A~B,ADF
2001-05_a_2002-04,2001-05,2002-04,2002-05,2002-10,12,BBT,BXP,0.2885330523587868,0.6537627441753328,0.3381244715989046,-2.699453563907135e-15,0.025681877312161032,-4.047485142529981,B~A,ADF
2001-05_a_2002-04,2001-05,2002-04,2002-05,2002-10,13,0574018D,AVB,0.29153914676021486,0.8385750312373359,0.19478317065380768,-1.1500657057508175e-15,0.020447882120680615,-3.838296980902064,B~A,ADF
2001-05_a_2002-04,2001-05,2002-04,2002-05,2002-10,14,NBL,EQT,0.30850821853596244,0.7328521859100156,0.21950557820838557,3.3933429542978577e-16,0.027635008692313376,-3.6879585787152447,B~A,ADF
2001-05_a_2002-04,2001-05,2002-04,2002-05,2002-10,15,2676187Q,AIV,0.31217784042723906,0.8151335881324365,0.1975362981528706,-1.5408821172418503e-15,0.0339559447266362,-5.136769291375515,A~B,ADF
2001-05_a_2002-04,2001-05,2002-04,2002-05,2002-10,16,2676187Q,MTB,0.3143740043087746,0.746152919741438,0.2865869125165158,7.288076951974818e-16,0.025416752008494553,-4.806686299404341,A~B,ADF
2001-05_a_2002-04,2001-05,2002-04,2002-05,2002-10,17,BBT,GAS,0.3249600990247927,0.664055325230414,0.3502738597352444,-2.6708026471426143e-15,0.029506761658242696,-3.5001934660843874,A~B,ADF
2001-05_a_2002-04,2001-05,2002-04,2002-05,2002-10,18,XOM,AEP,0.3360249276028071,0.6401968634563185,0.33969675133080024,-1.3036167127856677e-15,0.03164681509847627,-3.588649377031678,B~A,ADF
2001-05_a_2002-04,2001-05,2002-04,2002-05,2002-10,19,UPC,SPG,0.3423253563300932,0.8378609995160611,0.1906400532231846,1.6680205603844085e-15,0.033449798074050234,-4.36216266085502,A~B,ADF
