janela,neg_inicio,neg_fim,ativo1,ativo2,direcao,rank,ssd,beta,sigma,stat,n_trades,n_fechados,n_forcados,retorno_total
1993-03_a_1994-02,1994-03,1994-08,ED,0961514D,B~A,8,0.1033285794917446,0.9022531378452604,0.017329477938857,-3.5252254050468754,1,1,0,0.05050852333585182
1993-03_a_1994-02,1994-03,1994-08,DUK,PPW,A~B,9,0.1033288007840838,0.9733230216778758,0.0191260186948064,-4.332197529509419,1,1,0,0.03797136270690603
1993-03_a_1994-02,1994-03,1994-08,AEP,CIN,A~B,10,0.1153391070765792,0.8277169953755414,0.0173277684740274,-4.516679554330163,2,2,0,0.11625443429109536
1993-03_a_1994-02,1994-03,1994-08,1005945D,45200Q,B~A,11,0.1264324935623335,0.8578446452884909,0.0134523295174189,-5.871869466201822,2,1,1,-0.04355829789296513
1993-03_a_1994-02,1994-03,1994-08,PCG,WEC,B~A,12,0.1313964557303961,0.8263637607326064,0.0173789428842129,-3.68123005674988,1,0,1,-0.17938522744616497
1993-03_a_1994-02,1994-03,1994-08,EXC,PEG,B~A,13,0.1335155254605524,0.7221731533333275,0.0160298390739845,-3.604399583432505,1,0,1,-0.05287310782275509
1993-03_a_1994-02,1994-03,1994-08,45200Q,PPL,A~B,14,0.135517110752005,0.7875446415669645,0.0149620858990881,-4.824752602894867,1,0,1,-0.0400498022834571
1993-03_a_1994-02,1994-03,1994-08,NEE,WEC,B~A,15,0.1358823509631292,0.8365548235592393,0.0154363574402128,-4.097657747541688,1,0,1,-0.02233990864238025
1993-03_a_1994-02,1994-03,1994-08,DUK,SCG,A~B,16,0.1460241444908661,0.9289340692757092,0.0183705281891743,-4.339967099821251,1,1,0,0.06442968648809974
1993-03_a_1994-02,1994-03,1994-08,CVS,PNAA,A~B,17,0.1512468907334323,0.9850991041968788,0.0239539029183432,-3.754501358436922,1,0,1,-0.020983086032697343
1993-03_a_1994-02,1994-03,1994-08,AEP,UCM,B~A,18,0.1513808475348241,1.0965865158096997,0.0219143840184896,-4.652396461512171,2,2,0,0.11997244387835035
1993-03_a_1994-02,1994-03,1994-08,PPW,SO,B~A,19,0.1715912909872941,0.7782683597869013,0.0201512894146523,-4.294529448353936,1,0,1,0.015219671786394155
1993-03_a_1994-02,1994-03,1994-08,45200Q,ED,A~B,20,0.1857834699768545,0.7455521141306812,0.0157552741669495,-4.1379254763514375,1,0,1,-0.11386740368932596
1993-04_a_1994-03,1994-04,1994-09,NEE,AYE,A~B,1,0.0343560043901334,0.9540959137628156,0.0114258064543678,-4.021339235369069,8,7,1,0.25810240693842784
1993-04_a_1994-03,1994-04,1994-09,MHFI,SPGI,A~B,2,0.0368806036412934,0.98521413852482,0.0104107822883779,-12.170561466310971,9,9,0,0.29765084278612863
1993-04_a_1994-03,1994-04,1994-09,1005945D,PPL,A~B,3,0.0623167194090683,0.8984412876774158,0.0131956669261153,-6.698011364788968,2,1,1,-0.0018161822665245077
1993-04_a_1994-03,1994-04,1994-09,FPC,TEG,A~B,4,0.0789722694571537,0.8324600621163694,0.0134359268985352,-4.912574102899548,1,1,0,0.040011597998328416
1993-04_a_1994-03,1994-04,1994-09,1005945D,0961514D,B~A,5,0.0809853569525103,0.9510231597916192,0.0171452901624518,-3.8444195696690135,3,3,0,0.17847990324947946
1993-04_a_1994-03,1994-04,1994-09,PPW,SCG,A~B,6,0.0941717239671788,0.8968557954399126,0.0166019396955908,-5.146264273355414,3,2,1,0.07472836647919676
1993-04_a_1994-03,1994-04,1994-09,D,CIN,B~A,7,0.1021189473490267,0.8746060676652011,0.018105599012148,-4.085361639421635,2,2,0,0.09502038777633215
1993-04_a_1994-03,1994-04,1994-09,MMM,WYE,A~B,8,0.1452981674902389,0.6641994710188285,0.0217908885893536,-5.012246555067787,2,1,1,0.06732899577776355
1993-04_a_1994-03,1994-04,1994-09,ETR,CIN,B~A,9,0.1510104072084459,0.8269085795421302,0.022515662467691,-3.679622237943685,1,0,1,-0.10061648550323923
1993-04_a_1994-03,1994-04,1994-09,PPW,NI,B~A,10,0.1512896072667899,0.7843740213389021,0.0217868448462837,-4.01663127603238,3,2,1,0.08073040216554077
1993-04_a_1994-03,1994-04,1994-09,D,UCM,B~A,11,0.1659343616644264,0.8615144601004724,0.0174016108741618,-4.299063803827161,2,1,1,0.03505510274901365
1993-04_a_1994-03,1994-04,1994-09,D,ETR,B~A,12,0.1717901475469716,0.8998291860256212,0.0245322744782959,-4.750451213579117,1,0,1,-0.20893402600133953
1993-04_a_1994-03,1994-04,1994-09,AEP,CIN,B~A,13,0.173651287898565,0.9693291807177528,0.0184504503729882,-4.160365302270164,4,3,1,0.17702654946793334
1993-04_a_1994-03,1994-04,1994-09,3277Q,ETR,A~B,14,0.1781596878988693,0.9131226657410572,0.0258248659075774,-4.896688379005673,1,0,1,-0.17242062216403764
1993-04_a_1994-03,1994-04,1994-09,DTE,0961514D,B~A,15,0.1880320529922414,0.864772594778103,0.0230241605056079,-3.5060359701748234,2,1,1,0.07938376806272193
1993-04_a_1994-03,1994-04,1994-09,571300Q,PCG,A~B,16,0.2007336942600659,0.8957741850768197,0.0270476367179144,-3.5201775795408405,1,0,1,-0.11599697682465099
1993-04_a_1994-03,1994-04,1994-09,677004Q,TMO,B~A,17,0.2088646978578481,0.914055486300108,0.0280450812345055,-5.078107105493945,3,2,1,0.05060543261492641
1993-04_a_1994-03,1994-04,1994-09,UCM,CIN,A~B,18,0.2115478744013899,0.8410791744875363,0.0251604740904602,-3.607854947999549,1,0,1,0.0030509742633113264
1993-04_a_1994-03,1994-04,1994-09,NCC,3346Q,B~A,19,0.2118610608316089,0.9400534331087008,0.0286513862869263,-4.519177503777465,1,0,1,-0.0018187201159285578
1993-04_a_1994-03,1994-04,1994-09,AEP,ETR,B~A,20,0.2182327809978232,1.0084067097927067,0.0237635002590785,-3.6341504489230174,2,1,1,-0.11399596978863534
1993-05_a_1994-04,1994-05,1994-10,MHFI,SPGI,B~A,1,0.035015724433606,0.9954874598914578,0.0116374949437326,-12.1476590880474,6,5,1,0.17928160250944264
1993-05_a_1994-04,1994-05,1994-10,PPW,SCG,A~B,2,0.0862178202231689,0.9321706880275472,0.0159448613545923,-5.967566759030055,5,4,1,0.1412537248983587
1993-05_a_1994-04,1994-05,1994-10,AYE,WEC,B~A,3,0.0865007578270251,0.8363758724761797,0.0140643931674454,-4.149528368707362,1,0,1,-0.108811396673671
1993-05_a_1994-04,1994-05,1994-10,EXC,GPUI,B~A,4,0.0973166995730707,0.8328535625255831,0.0170294503737691,-4.328488426352379,3,2,1,0.14165536130964218
1993-05_a_1994-04,1994-05,1994-10,FPC,TEG,A~B,5,0.1140851641188192,0.8644940668560701,0.0151402361783265,-4.590479762539872,2,1,1,0.03921543045958198
1993-05_a_1994-04,1994-05,1994-10,ETR,CIN,B~A,6,0.1555854822584024,0.8270118268492159,0.021893200536532,-3.704609543300063,1,0,1,-0.15291839043728767
1993-05_a_1994-04,1994-05,1994-10,NEE,WEC,B~A,7,0.1634354561088002,0.8543652542588898,0.0156457947736248,-4.2384009683939,1,0,1,0.004820837072228953
1993-05_a_1994-04,1994-05,1994-10,MMM,WYE,B~A,8,0.1657482959437857,0.6953539989898768,0.0209620814884509,-4.903415853739301,1,1,0,0.06113648153217534
1993-05_a_1994-04,1994-05,1994-10,APD,PPG,A~B,9,0.1720868683767662,1.063790757698127,0.0254951795433741,-4.688229934164395,3,2,1,0.14742720587735486
1993-05_a_1994-04,1994-05,1994-10,CEG,NEE,A~B,10,0.1814615310395311,0.8143134885095215,0.0149112628222679,-4.2197749766069546,1,0,1,0.033418504376550286
1993-05_a_1994-04,1994-05,1994-10,PEG,2428Q,A~B,11,0.1857882456946527,1.0101720569983654,0.0239433652828691,-4.3122227090508725,1,0,1,-0.12337070563429023
1993-05_a_1994-04,1994-05,1994-10,3277Q,D,B~A,12,0.2178051300360266,0.7922615150807291,0.0260680618399554,-3.6396828862833033,2,1,1,0.06414540665655832
1993-05_a_1994-04,1994-05,1994-10,SHW,RHDCQ,A~B,13,0.2304681322417536,0.9396008522589472,0.029518820643654,-4.078017739705002,3,3,0,0.21239573619295452
1993-05_a_1994-04,1994-05,1994-10,TGNA,896661Q,A~B,14,0.2316245207747442,0.8661752817073904,0.029129754362991,-4.196310372515534,1,0,1,-0.07495728115202815
1993-05_a_1994-04,1994-05,1994-10,PNC,FITB,A~B,15,0.2415415623067929,0.6485818559226474,0.027821034080193,-4.485949030406568,2,1,1,-0.047817866773542966
1993-05_a_1994-04,1994-05,1994-10,DTE,TXU,A~B,16,0.242955008478475,0.9719793660890688,0.0227371034526203,-3.5738792287823884,1,0,1,-0.02139009568143936
1993-05_a_1994-04,1994-05,1994-10,210967Q,TE,A~B,17,0.2453049038136896,0.9114731372294084,0.0299624924977233,-3.636166273809352,2,1,1,0.05786968662746621
1993-05_a_1994-04,1994-05,1994-10,ED,2428Q,B~A,18,0.2460626125114231,0.6773036605835796,0.0215234456675289,-4.37171339799561,1,0,1,-0.13583349617524185
1993-05_a_1994-04,1994-05,1994-10,RNB,2676187Q,B~A,19,0.2466948013491219,0.5114696966202186,0.0230907125851472,-5.191344901371128,1,0,1,-0.0225910125701186
1993-05_a_1994-04,1994-05,1994-10,PPW,NI,B~A,20,0.2474895573600406,0.7350770003153608,0.0218926455673927,-3.847980624271722,2,1,1,0.0014965178837317364
1993-06_a_1994-05,1994-06,1994-11,MHFI,SPGI,B~A,1,0.0378683848573473,0.9961577295937948,0.012210533020432,-12.328423189059322,7,7,0,0.24574748758214401
1993-06_a_1994-05,1994-06,1994-11,NEE,AYE,A~B,2,0.0647208965598338,0.9924564525108592,0.0159834999016375,-4.930612135641192,2,1,1,-0.045585002347195314
1993-06_a_1994-05,1994-06,1994-11,AEP,CIN,B~A,3,0.0912175445727143,0.908108687692004,0.0177081931006041,-4.52091896388991,1,0,1,-0.05421288936131227
1993-06_a_1994-05,1994-06,1994-11,PPW,SCG,A~B,4,0.1167412525471718,0.9418367906867656,0.0166737535204078,-5.591273339758815,4,3,1,0.0771940533196251
1993-06_a_1994-05,1994-06,1994-11,DUK,SO,B~A,5,0.1287320113083296,0.7736902289341651,0.0176646625976347,-3.857517828897683,1,0,1,0.03885335263840976
1993-06_a_1994-05,1994-06,1994-11,MMM,WYE,A~B,6,0.1441973595434547,0.7083734731485434,0.0219230767536297,-4.794119085026998,2,1,1,0.02602609099967214
1993-06_a_1994-05,1994-06,1994-11,PEG,UEP,A~B,7,0.1539630662624063,0.8608387776901785,0.0158427321527894,-4.074167084422482,1,0,1,-0.04722404126524328
1993-06_a_1994-05,1994-06,1994-11,UCM,CIN,B~A,8,0.1851616951034884,0.9491282348628022,0.0268130161066288,-3.927228861662392,1,1,0,0.07577874313386625
1993-06_a_1994-05,1994-06,1994-11,1005945D,0961514D,B~A,9,0.1935482483174837,0.8598178129465218,0.0172951097538471,-3.668895278469482,3,2,1,0.09171522624516394
1993-06_a_1994-05,1994-06,1994-11,CEG,NEE,A~B,10,0.1947054208143299,0.6981929599832913,0.0166649128927199,-4.068207848733333,4,3,1,0.1712334393985917
1993-06_a_1994-05,1994-06,1994-11,XEL,EXC,A~B,11,0.2002685751041895,0.5845982064045974,0.013574200204323,-4.837031867121169,2,1,1,-0.10059642183739631
1993-06_a_1994-05,1994-06,1994-11,FPC,AYE,A~B,12,0.2009120642217681,1.0680799108695311,0.0164190645129771,-3.4571283419144403,2,1,1,-0.023846910394054805
1993-06_a_1994-05,1994-06,1994-11,XEL,GPUI,A~B,13,0.2011226119732327,0.6499998521546844,0.013960446778755,-3.6177089602892503,1,0,1,-0.1369690228018876
1993-06_a_1994-05,1994-06,1994-11,EXC,GPUI,B~A,14,0.2053685673155314,0.8488674297749625,0.0165034217794101,-4.943958779720448,1,1,0,0.06391629450574828
1993-06_a_1994-05,1994-06,1994-11,ETR,CIN,B~A,15,0.2132454065474576,0.7817346080321022,0.0216044505417467,-3.8298006707633614,1,0,1,-0.125777697567667
1993-06_a_1994-05,1994-06,1994-11,SNV,NI,A~B,16,0.2267541990538575,0.9154207004426366,0.0289436080818653,-5.378028861417608,1,0,1,-0.02652032717662401
1993-06_a_1994-05,1994-06,1994-11,XOM,GPC,B~A,17,0.2296128522737035,0.8422077251495951,0.029792395659057,-4.023334276107846,2,2,0,0.1435085304978888
1993-06_a_1994-05,1994-06,1994-11,NSC,TXT,B~A,18,0.2303618801876155,0.6627082795754181,0.0230262422181334,-5.012816828667804,2,1,1,0.027659047453072044
1993-06_a_1994-05,1994-06,1994-11,3277Q,D,A~B,19,0.2465753334350893,0.9369963260670062,0.0309545747882028,-3.945333127216171,1,1,0,0.07894929544198692
1993-06_a_1994-05,1994-06,1994-11,SLB,0544749D,A~B,20,0.2503868649344554,0.807617300367348,0.0283821432874656,-3.9521610683632233,1,0,1,-0.05522153641846919
1993-07_a_1994-06,1994-07,1994-12,MHFI,SPGI,A~B,1,0.0396978928015414,0.960093872350154,0.0119302554683219,-12.677072885265556,10,10,0,0.3311349454953254
1993-07_a_1994-06,1994-07,1994-12,AEP,AYE,B~A,2,0.0808869633121958,0.865547311150064,0.014274557099998,-3.8137722435327097,1,0,1,-0.03907763475547279
1993-07_a_1994-06,1994-07,1994-12,PPW,SCG,A~B,3,0.0941760278155925,0.892687655717287,0.016069714042012,-5.662803784686157,3,2,1,0.034165008682999404
1993-07_a_1994-06,1994-07,1994-12,AEP,CIN,B~A,4,0.0971875558517467,0.8994038247771458,0.0161570327435713,-4.7666789506324,1,0,1,-0.005471393896406296
1993-07_a_1994-06,1994-07,1994-12,CIN,AYE,B~A,5,0.101087150943897,0.9265152998132862,0.0180899971169204,-3.5879510992399277,3,2,1,0.10723227972149467
1993-07_a_1994-06,1994-07,1994-12,NEE,AYE,A~B,6,0.1163063780763309,1.0185153186748834,0.0160835418913431,-5.851510505918578,1,0,1,-0.053773514427976024
1993-07_a_1994-06,1994-07,1994-12,PEG,UEP,A~B,7,0.1235009226390957,0.8844877218831554,0.0151090306558526,-4.147154734997255,1,0,1,-0.034787531781040194
1993-07_a_1994-06,1994-07,1994-12,FPC,AYE,B~A,8,0.1421787503566633,0.8789620469733409,0.0137490714997847,-4.189965100717501,1,0,1,-0.032934765471934094
1993-07_a_1994-06,1994-07,1994-12,XOM,L,B~A,9,0.1428857542211972,0.8173071995544343,0.0223088558418584,-4.348687352977889,3,2,1,0.12521499924029553
1993-07_a_1994-06,1994-07,1994-12,SO,SCG,A~B,10,0.1511492457552776,1.1499542992412644,0.0193407019558161,-4.349557048360014,2,1,1,0.014907984552662174
1993-07_a_1994-06,1994-07,1994-12,MMM,WYE,A~B,11,0.156450490228508,0.7046894351579805,0.0213949161985116,-4.581648375640276,2,1,1,0.09210047608065045
1993-07_a_1994-06,1994-07,1994-12,PPW,SO,A~B,12,0.1614749909555257,0.6929959445674876,0.0191404802523721,-3.870614934597679,2,1,1,0.07597951127458846
1993-07_a_1994-06,1994-07,1994-12,NEE,CIN,A~B,13,0.1641572223895764,0.9458390946721688,0.0240009749472725,-3.5491253597650423,1,0,1,0.0010602810869375784
1993-07_a_1994-06,1994-07,1994-12,AEP,NEE,B~A,14,0.1682844807458536,0.8914653835054996,0.0189404469736113,-3.937632850812306,1,1,0,0.049274686719566266
1993-07_a_1994-06,1994-07,1994-12,GPC,2218Q,B~A,15,0.1707596780410085,0.5258696826463994,0.0201646435460453,-5.527879170226712,2,1,1,0.0474320193203093
1993-07_a_1994-06,1994-07,1994-12,SNV,NI,A~B,16,0.1960844685285678,0.6874036263846864,0.0257264149146258,-4.82614137924344,2,1,1,0.09654963624344676
1993-07_a_1994-06,1994-07,1994-12,CMS,TEG,A~B,17,0.2035004135474878,0.9852419849325068,0.0242741905011507,-4.289393916243928,1,0,1,-0.03660342715552381
1993-07_a_1994-06,1994-07,1994-12,XEL,EXC,A~B,18,0.2141579502539912,0.5660990396789405,0.0136764728740093,-4.828549093971189,1,0,1,-0.11960688120361594
1993-07_a_1994-06,1994-07,1994-12,0111145D,3692470Q,B~A,19,0.2147107521433326,0.9366256374173556,0.0285939256291622,-5.606590208776608,1,0,1,-0.1973326622005822
1993-07_a_1994-06,1994-07,1994-12,DUK,SO,B~A,20,0.2165087690865448,0.7633794849639997,0.0172410375867193,-4.015519282561761,1,1,0,0.04216589302263548
1993-08_a_1994-07,1994-08,1995-01,MHFI,SPGI,B~A,1,0.0338617022393918,0.9500166620516768,0.0108768609456981,-12.549142315057615,12,12,0,0.4099718717014754
1993-08_a_1994-07,1994-08,1995-01,NEE,AYE,A~B,2,0.0608579687158794,1.00302829926274,0.0154948659733527,-5.905170522732869,1,0,1,-0.002557493147902084
1993-08_a_1994-07,1994-08,1995-01,PEG,UEP,A~B,3,0.0767111539311713,0.8872684825338367,0.01229559456248,-4.833031995933052,1,0,1,0.008550129748141358
1993-08_a_1994-07,1994-08,1995-01,PPW,SCG,A~B,4,0.0914183239579529,0.8798884913608526,0.0160056782231783,-5.43236019400095,3,2,1,-0.013995800718025246
1993-08_a_1994-07,1994-08,1995-01,AEP,CIN,A~B,5,0.0938446543813142,1.0760120410099132,0.0171781629722818,-4.3402175296062495,1,0,1,0.010328127484881884
1993-08_a_1994-07,1994-08,1995-01,UCM,AYE,A~B,6,0.1014855796429401,0.9377367424596308,0.0178643757103739,-4.551524193713936,2,2,0,0.12795023303448924
1993-08_a_1994-07,1994-08,1995-01,UCM,CIN,A~B,7,0.1119107521258797,0.94131218299764,0.0205911138438692,-3.9558717841825177,3,3,0,0.1678891641866762
1993-08_a_1994-07,1994-08,1995-01,AEP,UCM,B~A,8,0.1284116557417292,0.8639493465760444,0.0180650853889728,-3.9163853698924895,1,0,1,0.0014796274843927315
1993-08_a_1994-07,1994-08,1995-01,NEE,UCM,B~A,9,0.1350618933223586,0.908402657209738,0.0201111501747145,-4.088890275879352,1,0,1,0.0042832096082938385
1993-08_a_1994-07,1994-08,1995-01,AEP,AYE,A~B,10,0.1353370825905244,1.0622616996967302,0.0166435604333558,-3.721593489986851,1,0,1,-0.005771681721266193
1993-08_a_1994-07,1994-08,1995-01,FPC,AYE,A~B,11,0.135433967087863,1.0470142766507378,0.0158263536476459,-3.61289284977834,1,0,1,0.007231877979479141
1993-08_a_1994-07,1994-08,1995-01,SO,SCG,A~B,12,0.1443332541284689,1.1916490013744585,0.0195871938585326,-4.313939712688779,2,1,1,0.013452821295309305
1993-08_a_1994-07,1994-08,1995-01,NEE,CIN,A~B,13,0.1646227580886261,0.989426220625644,0.0235593700958905,-3.596603461535945,1,0,1,0.03233368157564126
1993-08_a_1994-07,1994-08,1995-01,MMM,WYE,A~B,14,0.1657511578334833,0.6400104081888558,0.0222492482465212,-3.911290359017457,3,2,1,0.10742410498002974
1993-08_a_1994-07,1994-08,1995-01,AEP,NEE,B~A,15,0.1688036200109763,0.9161821575825168,0.0186343868952882,-3.8964088023891663,1,1,0,0.0451013628294972
1993-08_a_1994-07,1994-08,1995-01,PPW,NI,B~A,16,0.1843024229983143,0.7206155662845513,0.0216321423664288,-4.235093298808737,1,0,1,-0.006100438225096989
1993-08_a_1994-07,1994-08,1995-01,NEE,FPC,A~B,17,0.1859287882957119,0.9274183020502076,0.019724308627016,-3.4458131188951198,1,1,0,0.054563625672463485
1993-08_a_1994-07,1994-08,1995-01,FMC,611647Q,B~A,18,0.186788995080974,0.7899766144391751,0.0244629111402724,-4.1035837782515685,5,5,0,0.2682145285110611
1993-08_a_1994-07,1994-08,1995-01,PPW,WEC,A~B,19,0.1893404155292728,0.762347850216368,0.0197189340073991,-4.5208819908739,2,1,1,0.0514385690839883
1993-08_a_1994-07,1994-08,1995-01,PET,FPC,A~B,20,0.1964651792360428,0.9056214701647176,0.0268528845789687,-3.52687561386579,1,0,1,0.04712010198521531
1993-09_a_1994-08,1994-09,1995-02,MHFI,SPGI,B~A,1,0.0466500771604501,0.9419816128777292,0.0101102987167085,-12.905011946855094,14,13,1,0.4375832814573061
1993-09_a_1994-08,1994-09,1995-02,NEE,AYE,A~B,2,0.0628746211072552,1.003215839143036,0.0153700337498517,-5.911078324462827,1,0,1,-0.010084729783415628
1993-09_a_1994-08,1994-09,1995-02,UCM,AYE,A~B,3,0.081034251521487,0.9311402391409738,0.0171314946267605,-4.734261415881663,2,2,0,0.10354249001298989
1993-09_a_1994-08,1994-09,1995-02,XOM,L,A~B,4,0.1146312943351972,0.8636073913773631,0.0196562509942649,-4.736221053093958,5,4,1,0.23172402836078537
1993-09_a_1994-08,1994-09,1995-02,PPW,SCG,A~B,5,0.1235753124066718,0.8814573824400013,0.015258080870739,-5.482822312109131,2,1,1,-0.02105910962130267
1993-09_a_1994-08,1994-09,1995-02,UCM,CIN,A~B,6,0.1397539379654517,0.9211097585001952,0.0195005659792657,-4.027201086847554,4,3,1,0.169663259501032
1993-09_a_1994-08,1994-09,1995-02,SO,SCG,B~A,7,0.1420298037431848,0.7161445663343287,0.0158076215113963,-3.809529732015074,2,1,1,0.031074678596711317
1993-09_a_1994-08,1994-09,1995-02,NEE,CIN,A~B,8,0.1493066165262462,0.974066646800646,0.0231050357321083,-3.603010966931132,1,0,1,0.043095938424603915
1993-09_a_1994-08,1994-09,1995-02,AEP,CIN,A~B,9,0.1515242656851114,1.027774325395902,0.0177649940417251,-3.932450403867339,1,0,1,0.027805111721342222
1993-09_a_1994-08,1994-09,1995-02,PPW,NI,B~A,10,0.1548577018012338,0.7219227605653115,0.0213226668179001,-3.641015900142413,1,1,0,0.0652613617754559
1993-09_a_1994-08,1994-09,1995-02,SO,1719Q,A~B,11,0.172946786030252,0.8066330838448021,0.0174427317202021,-3.888886045514478,1,0,1,-0.00027658693867182657
1993-09_a_1994-08,1994-09,1995-02,PPW,SO,A~B,12,0.1741673090800759,0.6592469372357943,0.0180347481017625,-4.07758981897306,1,0,1,-0.0164390362631826
1993-09_a_1994-08,1994-09,1995-02,NSC,TXT,B~A,13,0.1777024239733577,0.6364218004500374,0.0202491984140814,-4.562162637852562,1,0,1,0.038690518123073836
1993-09_a_1994-08,1994-09,1995-02,CMS,FPC,A~B,14,0.1792296898008771,0.7992797250216025,0.0216208632125225,-4.116679180935687,2,2,0,0.12458423215303523
1993-09_a_1994-08,1994-09,1995-02,PET,FPC,A~B,15,0.1831234409876856,0.918660891552612,0.0262078134919032,-3.6066349404096014,1,1,0,0.08292122089117236
1993-09_a_1994-08,1994-09,1995-02,FMC,611647Q,B~A,16,0.1871284760862863,0.8730756199752847,0.0251056126604898,-4.370679198672063,3,2,1,0.1324709118033044
1993-09_a_1994-08,1994-09,1995-02,AA,RLM,B~A,17,0.1900877531941773,1.008643056191197,0.0237036157984789,-4.2838570003619845,1,0,1,0.03832428845461604
1993-09_a_1994-08,1994-09,1995-02,CLX,GPC,B~A,18,0.1971003681337606,0.719156517370377,0.0229453109373738,-3.965263726037112,1,0,1,0.00447360489080764
1993-09_a_1994-08,1994-09,1995-02,XOM,TXT,B~A,19,0.1974126097995849,0.7391843258438577,0.0247862847541402,-3.94488769181858,1,0,1,0.023455442719331025
1993-09_a_1994-08,1994-09,1995-02,CLX,IR,B~A,20,0.1977390347887535,0.9136153335001338,0.0277605088136775,-5.351757028941825,1,0,1,-0.22733966768303895
1993-10_a_1994-09,1994-10,1995-03,MHFI,SPGI,A~B,1,0.0323361799582926,0.9630823798761066,0.0112121220511417,-12.68439598060655,6,6,0,0.21198289565156533
1993-10_a_1994-09,1994-10,1995-03,0961514D,UEP,A~B,2,0.0719126190932115,1.0087975379358087,0.0162795860052503,-4.348125606242816,2,2,0,0.08282215812453134
1993-10_a_1994-09,1994-10,1995-03,UCM,AYE,A~B,3,0.0889027695822051,0.955849510342084,0.0182854683664255,-4.618229198688246,2,1,1,0.07501345258976895
1993-10_a_1994-09,1994-10,1995-03,PPW,SCG,B~A,4,0.0984799641828431,0.8264425240512256,0.017675467979873,-4.202876644281057,1,0,1,-0.10020394514704113
1993-10_a_1994-09,1994-10,1995-03,SO,1719Q,A~B,5,0.1265529380031012,0.8175960956651438,0.0178204280252345,-3.829209545565622,2,1,1,0.050774107099996836
