linha,ano,semestre,periodo,inicio_semestre,fim_semestre,dia_no_semestre,total_dias_sem,total_dias_ano
1114,1994.0,2.0,1994/S2,1994-07-01,1994-12-31,104.0,126.0,252.0
1115,1994.0,2.0,1994/S2,1994-07-01,1994-12-31,105.0,126.0,252.0
1116,1994.0,2.0,1994/S2,1994-07-01,1994-12-31,106.0,126.0,252.0
1117,1994.0,2.0,1994/S2,1994-07-01,1994-12-31,107.0,126.0,252.0
1118,1994.0,2.0,1994/S2,1994-07-01,1994-12-31,108.0,126.0,252.0
1119,1994.0,2.0,1994/S2,1994-07-01,1994-12-31,109.0,126.0,252.0
1120,1994.0,2.0,1994/S2,1994-07-01,1994-12-31,110.0,126.0,252.0
1121,1994.0,2.0,1994/S2,1994-07-01,1994-12-31,111.0,126.0,252.0
1122,1994.0,2.0,1994/S2,1994-07-01,1994-12-31,112.0,126.0,252.0
1123,1994.0,2.0,1994/S2,1994-07-01,1994-12-31,113.0,126.0,252.0
1124,1994.0,2.0,1994/S2,1994-07-01,1994-12-31,114.0,126.0,252.0
1125,1994.0,2.0,1994/S2,1994-07-01,1994-12-31,115.0,126.0,252.0
1126,1994.0,2.0,1994/S2,1994-07-01,1994-12-31,116.0,126.0,252.0
1127,1994.0,2.0,1994/S2,1994-07-01,1994-12-31,117.0,126.0,252.0
1128,1994.0,2.0,1994/S2,1994-07-01,1994-12-31,118.0,126.0,252.0
1129,1994.0,2.0,1994/S2,1994-07-01,1994-12-31,119.0,126.0,252.0
1130,1994.0,2.0,1994/S2,1994-07-01,1994-12-31,120.0,126.0,252.0
1131,1994.0,2.0,1994/S2,1994-07-01,1994-12-31,121.0,126.0,252.0
1132,1994.0,2.0,1994/S2,1994-07-01,1994-12-31,122.0,126.0,252.0
1133,1994.0,2.0,1994/S2,1994-07-01,1994-12-31,123.0,126.0,252.0
1134,1994.0,2.0,1994/S2,1994-07-01,1994-12-31,124.0,126.0,252.0
1135,1994.0,2.0,1994/S2,1994-07-01,1994-12-31,125.0,126.0,252.0
1136,1994.0,2.0,1994/S2,1994-07-01,1994-12-31,126.0,126.0,252.0
1137,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,1.0,126.0,252.0
1138,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,2.0,126.0,252.0
1139,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,3.0,126.0,252.0
1140,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,4.0,126.0,252.0
1141,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,5.0,126.0,252.0
1142,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,6.0,126.0,252.0
1143,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,7.0,126.0,252.0
1144,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,8.0,126.0,252.0
1145,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,9.0,126.0,252.0
1146,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,10.0,126.0,252.0
1147,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,11.0,126.0,252.0
1148,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,12.0,126.0,252.0
1149,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,13.0,126.0,252.0
1150,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,14.0,126.0,252.0
1151,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,15.0,126.0,252.0
1152,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,16.0,126.0,252.0
1153,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,17.0,126.0,252.0
1154,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,18.0,126.0,252.0
1155,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,19.0,126.0,252.0
1156,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,20.0,126.0,252.0
1157,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,21.0,126.0,252.0
1158,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,22.0,126.0,252.0
1159,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,23.0,126.0,252.0
1160,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,24.0,126.0,252.0
1161,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,25.0,126.0,252.0
1162,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,26.0,126.0,252.0
1163,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,27.0,126.0,252.0
1164,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,28.0,126.0,252.0
1165,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,29.0,126.0,252.0
1166,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,30.0,126.0,252.0
1167,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,31.0,126.0,252.0
1168,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,32.0,126.0,252.0
1169,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,33.0,126.0,252.0
1170,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,34.0,126.0,252.0
1171,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,35.0,126.0,252.0
1172,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,36.0,126.0,252.0
1173,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,37.0,126.0,252.0
1174,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,38.0,126.0,252.0
1175,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,39.0,126.0,252.0
1176,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,40.0,126.0,252.0
1177,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,41.0,126.0,252.0
1178,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,42.0,126.0,252.0
1179,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,43.0,126.0,252.0
1180,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,44.0,126.0,252.0
1181,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,45.0,126.0,252.0
1182,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,46.0,126.0,252.0
1183,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,47.0,126.0,252.0
1184,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,48.0,126.0,252.0
1185,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,49.0,126.0,252.0
1186,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,50.0,126.0,252.0
1187,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,51.0,126.0,252.0
1188,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,52.0,126.0,252.0
1189,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,53.0,126.0,252.0
1190,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,54.0,126.0,252.0
1191,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,55.0,126.0,252.0
1192,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,56.0,126.0,252.0
1193,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,57.0,126.0,252.0
1194,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,58.0,126.0,252.0
1195,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,59.0,126.0,252.0
1196,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,60.0,126.0,252.0
1197,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,61.0,126.0,252.0
1198,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,62.0,126.0,252.0
1199,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,63.0,126.0,252.0
1200,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,64.0,126.0,252.0
1201,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,65.0,126.0,252.0
1202,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,66.0,126.0,252.0
1203,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,67.0,126.0,252.0
1204,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,68.0,126.0,252.0
1205,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,69.0,126.0,252.0
1206,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,70.0,126.0,252.0
1207,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,71.0,126.0,252.0
1208,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,72.0,126.0,252.0
1209,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,73.0,126.0,252.0
1210,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,74.0,126.0,252.0
1211,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,75.0,126.0,252.0
1212,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,76.0,126.0,252.0
1213,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,77.0,126.0,252.0
1214,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,78.0,126.0,252.0
1215,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,79.0,126.0,252.0
1216,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,80.0,126.0,252.0
1217,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,81.0,126.0,252.0
1218,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,82.0,126.0,252.0
1219,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,83.0,126.0,252.0
1220,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,84.0,126.0,252.0
1221,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,85.0,126.0,252.0
1222,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,86.0,126.0,252.0
1223,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,87.0,126.0,252.0
1224,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,88.0,126.0,252.0
1225,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,89.0,126.0,252.0
1226,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,90.0,126.0,252.0
1227,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,91.0,126.0,252.0
1228,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,92.0,126.0,252.0
1229,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,93.0,126.0,252.0
1230,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,94.0,126.0,252.0
1231,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,95.0,126.0,252.0
1232,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,96.0,126.0,252.0
1233,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,97.0,126.0,252.0
1234,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,98.0,126.0,252.0
1235,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,99.0,126.0,252.0
1236,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,100.0,126.0,252.0
1237,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,101.0,126.0,252.0
1238,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,102.0,126.0,252.0
1239,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,103.0,126.0,252.0
1240,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,104.0,126.0,252.0
1241,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,105.0,126.0,252.0
1242,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,106.0,126.0,252.0
1243,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,107.0,126.0,252.0
1244,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,108.0,126.0,252.0
1245,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,109.0,126.0,252.0
1246,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,110.0,126.0,252.0
1247,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,111.0,126.0,252.0
1248,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,112.0,126.0,252.0
1249,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,113.0,126.0,252.0
1250,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,114.0,126.0,252.0
1251,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,115.0,126.0,252.0
1252,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,116.0,126.0,252.0
1253,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,117.0,126.0,252.0
1254,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,118.0,126.0,252.0
1255,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,119.0,126.0,252.0
1256,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,120.0,126.0,252.0
1257,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,121.0,126.0,252.0
1258,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,122.0,126.0,252.0
1259,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,123.0,126.0,252.0
1260,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,124.0,126.0,252.0
1261,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,125.0,126.0,252.0
1262,1994.0,1.0,1994/S1,1994-01-01,1994-06-30,126.0,126.0,252.0
1263,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,1.0,126.0,254.0
1264,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,2.0,126.0,254.0
1265,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,3.0,126.0,254.0
1266,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,4.0,126.0,254.0
1267,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,5.0,126.0,254.0
1268,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,6.0,126.0,254.0
1269,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,7.0,126.0,254.0
1270,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,8.0,126.0,254.0
1271,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,9.0,126.0,254.0
1272,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,10.0,126.0,254.0
1273,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,11.0,126.0,254.0
1274,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,12.0,126.0,254.0
1275,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,13.0,126.0,254.0
1276,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,14.0,126.0,254.0
1277,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,15.0,126.0,254.0
1278,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,16.0,126.0,254.0
1279,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,17.0,126.0,254.0
1280,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,18.0,126.0,254.0
1281,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,19.0,126.0,254.0
1282,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,20.0,126.0,254.0
1283,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,21.0,126.0,254.0
1284,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,22.0,126.0,254.0
1285,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,23.0,126.0,254.0
1286,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,24.0,126.0,254.0
1287,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,25.0,126.0,254.0
1288,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,26.0,126.0,254.0
1289,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,27.0,126.0,254.0
1290,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,28.0,126.0,254.0
1291,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,29.0,126.0,254.0
1292,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,30.0,126.0,254.0
1293,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,31.0,126.0,254.0
1294,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,32.0,126.0,254.0
1295,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,33.0,126.0,254.0
1296,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,34.0,126.0,254.0
1297,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,35.0,126.0,254.0
1298,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,36.0,126.0,254.0
1299,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,37.0,126.0,254.0
1300,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,38.0,126.0,254.0
1301,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,39.0,126.0,254.0
1302,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,40.0,126.0,254.0
1303,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,41.0,126.0,254.0
1304,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,42.0,126.0,254.0
1305,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,43.0,126.0,254.0
1306,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,44.0,126.0,254.0
1307,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,45.0,126.0,254.0
1308,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,46.0,126.0,254.0
1309,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,47.0,126.0,254.0
1310,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,48.0,126.0,254.0
1311,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,49.0,126.0,254.0
1312,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,50.0,126.0,254.0
1313,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,51.0,126.0,254.0
1314,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,52.0,126.0,254.0
1315,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,53.0,126.0,254.0
1316,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,54.0,126.0,254.0
1317,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,55.0,126.0,254.0
1318,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,56.0,126.0,254.0
1319,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,57.0,126.0,254.0
1320,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,58.0,126.0,254.0
1321,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,59.0,126.0,254.0
1322,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,60.0,126.0,254.0
1323,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,61.0,126.0,254.0
1324,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,62.0,126.0,254.0
1325,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,63.0,126.0,254.0
1326,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,64.0,126.0,254.0
1327,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,65.0,126.0,254.0
1328,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,66.0,126.0,254.0
1329,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,67.0,126.0,254.0
1330,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,68.0,126.0,254.0
1331,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,69.0,126.0,254.0
1332,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,70.0,126.0,254.0
1333,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,71.0,126.0,254.0
1334,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,72.0,126.0,254.0
1335,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,73.0,126.0,254.0
1336,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,74.0,126.0,254.0
1337,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,75.0,126.0,254.0
1338,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,76.0,126.0,254.0
1339,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,77.0,126.0,254.0
1340,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,78.0,126.0,254.0
1341,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,79.0,126.0,254.0
1342,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,80.0,126.0,254.0
1343,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,81.0,126.0,254.0
1344,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,82.0,126.0,254.0
1345,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,83.0,126.0,254.0
1346,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,84.0,126.0,254.0
1347,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,85.0,126.0,254.0
1348,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,86.0,126.0,254.0
1349,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,87.0,126.0,254.0
1350,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,88.0,126.0,254.0
1351,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,89.0,126.0,254.0
1352,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,90.0,126.0,254.0
1353,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,91.0,126.0,254.0
1354,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,92.0,126.0,254.0
1355,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,93.0,126.0,254.0
1356,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,94.0,126.0,254.0
1357,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,95.0,126.0,254.0
1358,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,96.0,126.0,254.0
1359,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,97.0,126.0,254.0
1360,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,98.0,126.0,254.0
1361,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,99.0,126.0,254.0
1362,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,100.0,126.0,254.0
1363,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,101.0,126.0,254.0
1364,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,102.0,126.0,254.0
1365,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,103.0,126.0,254.0
1366,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,104.0,126.0,254.0
1367,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,105.0,126.0,254.0
1368,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,106.0,126.0,254.0
1369,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,107.0,126.0,254.0
1370,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,108.0,126.0,254.0
1371,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,109.0,126.0,254.0
1372,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,110.0,126.0,254.0
1373,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,111.0,126.0,254.0
1374,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,112.0,126.0,254.0
1375,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,113.0,126.0,254.0
1376,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,114.0,126.0,254.0
1377,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,115.0,126.0,254.0
1378,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,116.0,126.0,254.0
1379,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,117.0,126.0,254.0
1380,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,118.0,126.0,254.0
1381,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,119.0,126.0,254.0
1382,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,120.0,126.0,254.0
1383,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,121.0,126.0,254.0
1384,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,122.0,126.0,254.0
1385,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,123.0,126.0,254.0
1386,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,124.0,126.0,254.0
1387,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,125.0,126.0,254.0
1388,1995.0,2.0,1995/S2,1995-07-01,1995-12-31,126.0,126.0,254.0
1389,1995.0,1.0,1995/S1,1995-01-01,1995-06-30,1.0,128.0,253.0
1390,1995.0,1.0,1995/S1,1995-01-01,1995-06-30,2.0,128.0,253.0
1391,1995.0,1.0,1995/S1,1995-01-01,1995-06-30,3.0,128.0,253.0
1392,1995.0,1.0,1995/S1,1995-01-01,1995-06-30,4.0,128.0,253.0
1393,1995.0,1.0,1995/S1,1995-01-01,1995-06-30,5.0,128.0,253.0
1394,1995.0,1.0,1995/S1,1995-01-01,1995-06-30,6.0,128.0,253.0
1395,1995.0,1.0,1995/S1,1995-01-01,1995-06-30,7.0,128.0,253.0
1396,1995.0,1.0,1995/S1,1995-01-01,1995-06-30,8.0,128.0,253.0
1397,1995.0,1.0,1995/S1,1995-01-01,1995-06-30,9.0,128.0,253.0
1398,1995.0,1.0,1995/S1,1995-01-01,1995-06-30,10.0,128.0,253.0
1399,1995.0,1.0,1995/S1,1995-01-01,1995-06-30,11.0,128.0,253.0
1400,1995.0,1.0,1995/S1,1995-01-01,1995-06-30,12.0,128.0,253.0
1401,1995.0,1.0,1995/S1,1995-01-01,1995-06-30,13.0,128.0,253.0
1402,1995.0,1.0,1995/S1,1995-01-01,1995-06-30,14.0,128.0,253.0
1403,1995.0,1.0,1995/S1,1995-01-01,1995-06-30,15.0,128.0,253.0
1404,1995.0,1.0,1995/S1,1995-01-01,1995-06-30,16.0,128.0,253.0
1405,1995.0,1.0,1995/S1,1995-01-01,1995-06-30,17.0,128.0,253.0
1406,1995.0,1.0,1995/S1,1995-01-01,1995-06-30,18.0,128.0,253.0
1407,1995.0,1.0,1995/S1,1995-01-01,1995-06-30,19.0,128.0,253.0
1408,1995.0,1.0,1995/S1,1995-01-01,1995-06-30,20.0,128.0,253.0
1409,1995.0,1.0,1995/S1,1995-01-01,1995-06-30,21.0,128.0,253.0
1410,1995.0,1.0,1995/S1,1995-01-01,1995-06-30,22.0,128.0,253.0
1411,1995.0,1.0,1995/S1,1995-01-01,1995-06-30,23.0,128.0,253.0
1412,1995.0,1.0,1995/S1,1995-01-01,1995-06-30,24.0,128.0,253.0
1413,1995.0,1.0,1995/S1,1995-01-01,1995-06-30,25.0,128.0,253.0
1414,1995.0,1.0,1995/S1,1995-01-01,1995-06-30,26.0,128.0,253.0
1415,1995.0,1.0,1995/S1,1995-01-01,1995-06-30,27.0,128.0,253.0
1416,1995.0,1.0,1995/S1,1995-01-01,1995-06-30,28.0,128.0,253.0
1417,1995.0,1.0,1995/S1,1995-01-01,1995-06-30,29.0,128.0,253.0
1418,1995.0,1.0,1995/S1,1995-01-01,1995-06-30,30.0,128.0,253.0
1419,1995.0,1.0,1995/S1,1995-01-01,1995-06-30,31.0,128.0,253.0
1420,1995.0,1.0,1995/S1,1995-01-01,1995-06-30,32.0,128.0,253.0
1421,1995.0,1.0,1995/S1,1995-01-01,1995-06-30,33.0,128.0,253.0
1422,1995.0,1.0,1995/S1,1995-01-01,1995-06-30,34.0,128.0,253.0
1423,1995.0,1.0,1995/S1,1995-01-01,1995-06-30,35.0,128.0,253.0
1424,1995.0,1.0,1995/S1,1995-01-01,1995-06-30,36.0,128.0,253.0
1425,1995.0,1.0,1995/S1,1995-01-01,1995-06-30,37.0,128.0,253.0
1426,1995.0,1.0,1995/S1,1995-01-01,1995-06-30,38.0,128.0,253.0
1427,1995.0,1.0,1995/S1,1995-01-01,1995-06-30,39.0,128.0,253.0
1428,1995.0,1.0,1995/S1,1995-01-01,1995-06-30,40.0,128.0,253.0
1429,1995.0,1.0,1995/S1,1995-01-01,1995-06-30,41.0,128.0,253.0
