Date,MS
2019-05-07,37.66148376464844
2019-05-08,37.5163459777832
2019-05-09,37.45184326171875
2019-05-10,37.36315155029297
2019-05-13,35.621578216552734
2019-05-14,35.48452377319336
2019-05-15,35.39582824707031
2019-05-16,35.702213287353516
2019-05-17,35.37969970703125
2019-05-20,35.37163543701172
2019-05-21,35.79090881347656
2019-05-22,35.06524658203125
2019-05-23,34.43634033203125
2019-05-24,34.63792419433594
2019-05-28,34.000953674316406
2019-05-29,34.01707458496094
2019-05-30,33.72681427001953
2019-05-31,32.807647705078125
2019-06-03,32.839908599853516
2019-06-04,34.25089645385742
2019-06-05,34.210594177246094
2019-06-06,34.516971588134766
2019-06-07,34.42829132080078
2019-06-10,34.903995513916016
2019-06-11,35.21038055419922
2019-06-12,34.36378860473633
2019-06-13,34.62986373901367
2019-06-14,34.525047302246094
2019-06-17,34.27508544921875
2019-06-18,34.94431686401367
2019-06-19,34.78305435180664
2019-06-20,35.04106521606445
2019-06-21,35.1378059387207
2019-06-24,34.72661209106445
2019-06-25,34.39602279663086
2019-06-26,34.662105560302734
2019-06-27,35.06524658203125
2019-06-28,35.32326126098633
2019-07-01,35.43613052368164
2019-07-02,35.339393615722656
2019-07-03,35.46839904785156
2019-07-05,35.645774841308594
2019-07-08,35.06524658203125
2019-07-09,35.299072265625
2019-07-10,34.92012405395508
2019-07-11,35.621578216552734
2019-07-12,36.177913665771484
2019-07-15,35.823143005371094
2019-07-16,35.823143005371094
2019-07-17,35.291011810302734
2019-07-18,35.823143005371094
2019-07-19,35.79090881347656
2019-07-22,35.87958526611328
2019-07-23,36.363365173339844
2019-07-24,36.685874938964844
2019-07-25,36.177913665771484
2019-07-26,36.87938690185547
2019-07-29,36.468177795410156
2019-07-30,36.29753875732422
2019-07-31,36.208160400390625
2019-08-01,34.883663177490234
2019-08-02,34.22549057006836
2019-08-05,32.90099334716797
2019-08-06,33.494171142578125
2019-08-07,32.9578742980957
2019-08-08,33.53480911254883
2019-08-09,33.721702575683594
2019-08-12,32.79536819458008
2019-08-13,33.06351089477539
2019-08-14,31.958415985107422
2019-08-15,31.77151870727539
2019-08-16,32.45408630371094
2019-08-19,32.803489685058594
2019-08-20,32.42158508300781
2019-08-21,32.45408630371094
2019-08-22,32.72223663330078
2019-08-23,31.958415985107422
2019-08-26,32.632850646972656
2019-08-27,32.332191467285156
2019-08-28,32.811607360839844
2019-08-29,33.551055908203125
