Date,AEP
2020-06-22,65.52163696289062
2020-06-23,65.7898178100586
2020-06-24,65.5947494506836
2020-06-25,64.44882202148438
2020-06-26,63.39228820800781
2020-06-29,64.66825103759766
2020-06-30,64.72515106201172
2020-07-01,66.64318084716797
2020-07-02,67.06581115722656
2020-07-06,66.7406997680664
2020-07-07,66.96012115478516
2020-07-08,66.98451232910156
2020-07-09,66.659423828125
2020-07-10,68.39054107666016
2020-07-13,68.88628387451172
2020-07-14,69.36579895019531
2020-07-15,68.82128143310547
2020-07-16,69.15447235107422
2020-07-17,71.12126922607422
2020-07-20,70.47921752929688
2020-07-21,71.16191864013672
2020-07-22,72.55980682373047
2020-07-23,72.0965347290039
2020-07-24,71.56014251708984
2020-07-27,67.66720581054688
2020-07-28,68.87004089355469
2020-07-29,68.91881561279297
2020-07-30,69.95096588134766
2020-07-31,70.60926055908203
2020-08-03,69.70713806152344
2020-08-04,69.52020263671875
2020-08-05,68.94317626953125
2020-08-06,69.38206481933594
2020-08-07,70.96356964111328
2020-08-10,70.42273712158203
2020-08-11,68.251220703125
2020-08-12,68.95594024658203
2020-08-13,68.55442810058594
2020-08-14,67.97261047363281
2020-08-17,66.56318664550781
2020-08-18,66.82540893554688
2020-08-19,66.30916595458984
2020-08-20,65.07179260253906
2020-08-21,64.8013687133789
2020-08-24,66.19441986083984
2020-08-25,65.36677551269531
2020-08-26,64.41622161865234
2020-08-27,64.21958923339844
2020-08-28,64.20317840576172
2020-08-31,64.59651947021484
2020-09-01,63.76887512207031
2020-09-02,65.80928039550781
2020-09-03,65.19470977783203
2020-09-04,64.77678680419922
2020-09-08,64.71944427490234
2020-09-09,65.48151397705078
2020-09-10,64.34248352050781
2020-09-11,64.85873413085938
2020-09-14,65.83386993408203
2020-09-15,65.55526733398438
2020-09-16,65.93218231201172
2020-09-17,65.58802795410156
2020-09-18,64.5555419921875
2020-09-21,65.03081512451172
2020-09-22,65.4323501586914
2020-09-23,64.88333129882812
2020-09-24,65.956787109375
2020-09-25,66.0879135131836
2020-09-28,66.0879135131836
2020-09-29,66.35012817382812
2020-09-30,66.97289276123047
2020-10-01,68.06275177001953
2020-10-02,69.89827728271484
2020-10-05,71.33232116699219
2020-10-06,72.46315002441406
2020-10-07,72.61064147949219
2020-10-08,73.24162292480469
2020-10-09,73.6021728515625
2020-10-12,74.14300537109375
2020-10-13,73.11872100830078
2020-10-14,73.20883178710938
2020-10-15,73.37271118164062
2020-10-16,74.99522399902344
2020-10-19,74.79853057861328
2020-10-20,74.30689239501953
2020-10-21,74.07744598388672
2020-10-22,75.55242919921875
2020-10-23,75.29022979736328
2020-10-26,76.69145965576172
2020-10-27,75.8228530883789
2020-10-28,74.01187133789062
2020-10-29,74.19215393066406
2020-10-30,73.69229888916016
2020-11-02,74.75757598876953
2020-11-03,74.47898864746094
2020-11-04,73.87257385253906
2020-11-05,74.33147430419922
2020-11-06,74.5035629272461
2020-11-09,74.56963348388672
2020-11-10,75.00750732421875
2020-11-11,75.30492401123047
2020-11-12,74.05741882324219
2020-11-13,74.24745178222656
2020-11-16,73.70216369628906
2020-11-17,71.65328216552734
2020-11-18,69.50525665283203
2020-11-19,68.1173095703125
2020-11-20,68.15034484863281
2020-11-23,68.91040802001953
2020-11-24,70.07530975341797
2020-11-25,70.52971649169922
2020-11-27,70.15792083740234
2020-11-30,70.13314056396484
2020-12-01,70.39750671386719
2020-12-02,70.94279479980469
2020-12-03,70.00920867919922
2020-12-04,68.89387512207031
